Weights,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_CLR.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_NARROMI.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.4576502641724727,0.0216337568921841,0.028491251522472,0.036796005987473,0.0007024337555062,0.0356244271054699,0.1111305986696092,0.0003855354235083,0.0084710899281119,0.1693542520279209,0.0391039166861461,0.0004752248553145,0.0901265369750527,0.7491437494754791,1455.3445836883234,-60935.0,0.630161092245134,0.904231193652597,0.356090990837671,0.9770952944334254,0.7824065627880313,0.8797509286107283
0.4656905009413072,0.0041725988042263,0.0213398852788886,0.0272805467174281,0.0014980106516822,0.0181568895615536,0.1413954152213227,0.0003152649758736,0.0049194659275923,0.1526041773336956,0.0674259644099933,0.0001917855267247,0.0949505268646238,0.7497140169143677,496.3027916699632,-60814.0,0.6261822158554899,0.905734319442434,0.346630112268546,0.9176452787928802,0.8267842799319455,0.8722147793624129
0.4656905009413072,0.0041725988042263,0.0192058967509997,0.0272805467174281,0.001348209586514,0.0163412006053982,0.1413954152213227,0.0003152649758736,0.004427519334833,0.1526041773336956,0.0693404927889685,0.0001726069740522,0.0976466021802929,0.7497285008430481,482.0619612009528,-60821.0,0.6259469656130829,0.905735607330012,0.346158323896154,0.9146806676404586,0.8268223030375547,0.8707514853390066
0.4030262176505119,0.0796851957511737,0.0468537276655902,0.0440647751490958,0.0038889244603202,0.0251686424885991,0.1241456131422008,0.0003499188978028,0.0059656176122099,0.1369030118133732,0.0608573042030225,0.0004126167956962,0.0686461631929086,0.7467606663703918,2741.856968399831,-60946.0,0.6302564927717376,0.903327257558568,0.357185727984907,0.983974374431118,0.7557190955326524,0.8698467349818853
0.4122491396718064,0.0388464194825693,0.0296460573740974,0.0268112294804964,0.0077593320580891,0.0516116117474543,0.1169821751853933,0.0005571773085213,0.0276214082691661,0.1698259426713618,0.0651040326021641,0.001343626990288,0.0515779687941576,0.7446472346782684,2458.074917323259,-60901.0,0.628921660368952,0.903951276240864,0.35389204449704,0.9632776142477972,0.7741423870247454,0.8687100006362714
0.2551469278000482,0.2297030155694523,0.0558434063179822,0.0374521822172972,0.0075654132349571,0.051890131459869,0.0587226687704511,0.000797860043848,0.0340004054153816,0.1106386151460348,0.0909164466508154,0.0058753875876056,0.0614300692286866,0.7410259246826172,3766.731733654667,-60973.0,0.6311865354930111,0.9026370241178,0.359736046868222,1.0,0.7353409045623578,0.8676704522811789
0.4329859342369645,0.0077579198575419,0.0216716040618896,0.0300145197712475,0.0156964686085698,0.0404852343970755,0.1233507119442693,0.0001754892125902,0.0532694687105063,0.1735478632088329,0.0404689885916281,0.000101702036279,0.0604189999745114,0.7453480362892151,407.7158045741729,-60570.0,0.626403729936263,0.905066450664804,0.347741009207722,0.9246259032588334,0.8070663748149487,0.865846139036891
0.4147920195855626,0.0267878318978527,0.0330814584621834,0.0344308026117669,0.0012197842364037,0.0267891873028483,0.1542440377662468,0.0003655486404385,0.0270678007355612,0.1543833782243602,0.0424139901104934,0.0004352000352315,0.0839358406282007,0.7494756281375885,1667.003152940522,-60953.0,0.628471206108736,0.903860517317197,0.353081894900275,0.9581868178860259,0.7714628548990812,0.8648248363925535
0.3886350268333786,0.0843119555175216,0.0440680022795302,0.0433643219438437,0.0102899491153992,0.0270848573938888,0.1229748484654516,0.0003330390350131,0.0150398891946743,0.1365598832238883,0.0612300553780028,0.0003754409137036,0.065701112545794,0.743792712688446,2816.1656107055733,-60890.0,0.6294002840644445,0.903316533417772,0.355484034711117,0.9732813197636188,0.755402480057037,0.8643418999103278
0.3993277684678833,0.0302773099249374,0.0252192038577229,0.0956914026997229,0.0071187692874311,0.0348654540267976,0.1096135919082343,0.0003598810340086,0.0280542402033245,0.1519054821520301,0.0447624673409459,0.0008426054205385,0.0719113477368337,0.7474547326564789,2083.468434148412,-60897.0,0.628417465317643,0.903741003826636,0.35309392680865,0.9582624236699765,0.7679343838191123,0.8630984037445444
0.4245019063660918,0.0013421489228521,0.0222218743148228,0.0266549756921053,0.0211056692294509,0.0385423401393257,0.1404991748970956,0.0001009091692364,0.0499554357244056,0.1787191478440288,0.0425179327256559,8.174064885036471e-05,0.0537011193392109,0.744536429643631,73.53909709683184,-59948.0,0.6236804327521346,0.906282414675281,0.341078450828988,0.8827598971656578,0.8429660362265077,0.8628629666960828
0.4513408463931769,0.0007138120607757,0.0210529231014094,0.0216829224022393,0.0269988642925862,0.0275324129965163,0.1342754753537763,0.0002214155223186,0.0302228317675962,0.1744280286242531,0.0398481921622457,0.0001342947672852,0.0714889160315754,0.744453489780426,208.14809851150287,-60080.0,0.622099913204494,0.907119071026876,0.337080755382112,0.8576392854691379,0.8676671618201042,0.862653223644621
0.1558974963244623,0.2676028664329775,0.0660950587772722,0.0523988519051695,0.0279602376262679,0.0759240971168853,0.0640025260400542,0.0008923973599338,0.0518488461299456,0.0863076220246696,0.0780899607440776,0.0049202528807263,0.0680485400427506,0.7350067794322968,3673.3287206082728,-60930.0,0.630213009303741,0.902730296898952,0.35769572170853,0.9871790593474757,0.738094654865344,0.8626368571064098
0.4221760257903278,0.0040097251842536,0.0252989218492249,0.0282701981545931,0.0277068093574369,0.0483478126393085,0.1333203319921974,9.265757324056136e-05,0.0471129162174347,0.173960472803733,0.0379782343031901,4.258493928401474e-05,0.0516288146724826,0.7434682548046112,119.85203890166672,-59635.0,0.6244395700550964,0.90580203260857,0.343077107501623,0.8953190024939931,0.8287834178311272,0.8620512101625601
