Weights,,,,,,,,,,,,,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_LOCPCACMI.csv,GRN_BC3NET.csv,GRN_PLSNET.csv,GRN_GRNVBEM.csv,GRN_CMI2NI.csv,GRN_CLR.csv,GRN_INFERELATOR.csv,GRN_GRNBOOST2.csv,GRN_PCACMI.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_MEOMI.csv,GRN_NONLINEARODES.csv,GRN_GENIE3_ET.csv,GRN_NARROMI.csv,GRN_GENIE3_RF.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_TIGRESS.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.0222440673402269,0.0074406074359726,0.0001468492000589,0.0020724248959094,0.4745161075157919,0.0055997531165196,0.0044487487087886,0.039710062390207,0.0060040862924047,0.0015170793674057,0.2683490359451039,0.0024108180496818,0.0014102412712165,0.0043381114282937,0.0257147193740049,0.0027147626256838,0.0148624789752726,0.0012218800826599,0.0143771735902821,0.0069655421335632,0.0655711816806071,0.0135481859759708,0.0101095589726611,0.0025946354759733,0.0022801614325416,0.6663995087146759,313.1741442996845,-1883.0,0.5555941935688345,0.870081741709255,0.241106645428414,0.9569260935127794,1.0,0.9784630467563897
0.0248150226563417,0.0089464888182563,0.000147875029057,0.0026506047030536,0.4809698154750836,0.002805766153294,0.0040589158960846,0.0334997824287354,0.0054058982068165,0.0010746477045912,0.2697787860919228,0.0005980763564162,0.0011110855972322,0.0044953647050589,0.0347822936318232,0.0015017750833116,0.0145224951926561,0.0006532766951997,0.0157933701640657,0.0023842401578877,0.0570290283942104,0.0148639086954429,0.0111825724420832,0.0040653915345824,0.0030360871895314,0.666362076997757,332.4284144738483,-1878.0,0.555450119592014,0.869713367777073,0.241186871406955,0.9582245030672611,0.99574405042492,0.9769842767460906
0.0206846948514608,0.0075080131099568,0.0001940531197885,0.0022948499226058,0.469919167039135,0.0052117979488137,0.0049043874676089,0.0402738080279663,0.0063343008641777,0.0015250699427747,0.2715933441824001,0.0027245852481573,0.0017168163936138,0.0042495321976006,0.0240155662271503,0.0025996456753432,0.0143431256223135,0.001296063999385,0.0174340525801405,0.0071679282327232,0.0660812032839936,0.0131785735770216,0.0098421864601519,0.0033004038909576,0.0017725395814905,0.6667201220989227,320.6900373225907,-1901.0,0.5553582986029715,0.869778649233409,0.240937947972534,0.954195825929699,0.9964982693369587,0.9753470476333288
0.0202994607893104,0.0074188730965086,0.0002150286624225,0.002207462418552,0.4813705068139917,0.0052392947913471,0.0051217094757401,0.0388560949649215,0.0061853781797093,0.0017290877774322,0.2645271018477177,0.0027338581644283,0.0017439837734194,0.0040976105571384,0.02344056839053,0.002789530947749,0.0139835078850011,0.0013854682813785,0.0160759090411302,0.0072110909116359,0.0660896178769436,0.0128045543203052,0.009528435640302,0.00308975674831,0.0020207814488436,0.6666724681854248,314.662783201769,-1894.0,0.5551764857271275,0.869593296527027,0.240759674927228,0.9513105831499723,0.9943568263545696,0.9728337047522709
0.0235858108432809,0.0079857516600876,4.62600508268396e-05,0.0023938658212851,0.4809842772644299,0.0016697898847784,0.0040786302580385,0.034256943984323,0.0046543447638408,0.0006422448645776,0.2780356755146797,0.0009170242699238,0.00030537969903,0.0045527575665473,0.0325347693248183,0.0010542273771149,0.0149536079623645,0.0005080303929211,0.012379144310275,0.0031707513934518,0.0600240105872514,0.0147806156430782,0.011288772358737,0.0034842552416878,0.0018883941341727,0.665954202413559,321.1982442524186,-1866.0,0.5551526791119314,0.869757665908158,0.240547692315705,0.947879771171221,0.9962558418295158,0.9720678065003684
0.0183168339013497,0.0060993760244432,0.0001019716173314,0.0023194250738776,0.5003409082476642,0.0049394851358276,0.0053236829176771,0.0332921951425503,0.0068793531128538,0.0016507268781481,0.261801382225229,0.0015277211686997,0.0023772413971161,0.0036438135691256,0.0229183396091687,0.0016580998315544,0.0117933532462858,0.0013117074014899,0.0131031177392227,0.0068137364461692,0.0701695195615077,0.0113210593956231,0.008479464246668,0.0021422684908161,0.0018381669558373,0.6669196784496307,296.51285192234985,-1904.0,0.554055614090384,0.868836731077704,0.239274497103064,0.9272738669631599,0.9856159678918285,0.9564449174274943
0.0163605661315143,0.0062947756991769,0.0001680997293965,0.002205584935985,0.4838754645046071,0.0076210404033789,0.0070805664542769,0.0326975033259003,0.0071814437461788,0.0026159588483349,0.2715851740430978,0.0032101261829463,0.0027473525340268,0.0032194189312121,0.0172091506241278,0.0027060235062937,0.0105217120227067,0.0018421779607224,0.015570788672835,0.0087659823120708,0.0751905498626253,0.0102335690199594,0.0071273571377728,0.0015480228597578,0.0025770540229444,0.667376697063446,289.9186937140669,-1922.0,0.5536999873916425,0.868561616368859,0.238838358414426,0.920215222734627,0.9824374739053741,0.9513263483200005
0.0274497427741201,0.0089880652386453,7.310362452428283e-06,0.0025153889322982,0.4839893858217315,0.000982702133639,0.0030737404059212,0.036257813159854,0.0046343704884248,0.0004191432353712,0.2690170923308113,0.0010507668643096,0.0001718154683378,0.0051389367653715,0.0405364462934912,0.0032159466601124,0.0170062885132776,0.000636146874944,0.0011226757430015,0.0054668309516263,0.0517630089428118,0.0165700868671826,0.01285042223827,0.0026371256260987,0.0046843749540691,0.6653661131858826,307.0611096942662,-1785.0,0.553504176316868,0.867219849293095,0.239788503340641,0.9355927509714397,0.9669355816239947,0.9512641662977173
0.0158831515415069,0.0062576092615722,0.0001937992141602,0.0022435472372904,0.4818206819041158,0.008755582001027,0.0072767696696107,0.032345568437985,0.0073562224438736,0.0026617004407956,0.2711918641596564,0.003431809026376,0.0026748288442753,0.0031884320970071,0.0167187755777366,0.0027011918859828,0.0102671897976462,0.0018611237147541,0.0169585637417079,0.0087511454814963,0.0761307681664549,0.010026524541387,0.0069831678692432,0.0017520471473945,0.0027223768640643,0.66742342710495,293.5297034142553,-1932.0,0.5536474681699854,0.868448539560563,0.238846396779408,0.9203453188716247,0.9811310590041675,0.9507381889378961
0.0166130841388479,0.0061528454409152,0.0001538859437506,0.0022959138812679,0.4827815711709154,0.0076191696492045,0.0071959492048914,0.032300024533463,0.0075297456843648,0.0029115289670865,0.2720885454309321,0.0032838067809694,0.0028869503063086,0.0031270979974201,0.0164294779755879,0.0028415116389252,0.0101555068538169,0.0020228689449713,0.015936108261949,0.0093882472506769,0.0761152278350477,0.0100088243986972,0.0068144183459272,0.0010106341871463,0.0024906315936808,0.6675949394702911,285.5733239460949,-1928.0,0.5535598348511215,0.868481180288731,0.238638489413512,0.9169804623097496,0.9815081684601868,0.9492443153849682
