Weights,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_CLR.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_NARROMI.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.0719321413877051,0.0041883753127537,0.1037017075532635,0.1175430767783857,0.009814955603234,0.1089029635000837,0.130409301841033,2.613902141262632e-05,0.0957298663782823,0.1087091806694537,0.1116321856044014,4.234529339919746e-05,0.137281141032961,0.7461056113243103,1341.000515984195,-21286.0,0.6102110231353425,0.929913974482031,0.290508071788654,1.0,0.9772742334318179,0.9886371167159089
0.0465804510059528,0.0010434211872347,0.11060502520935,0.1258588732081421,0.0182732989721469,0.1187199561934331,0.1184948522802787,7.039174973521305e-06,0.09445045690856,0.1085730248711859,0.1148048875046682,2.846906428316704e-05,0.1424831919194461,0.7442198693752289,1234.6471622977624,-21220.0,0.6053397681336286,0.932237055798659,0.278442480468598,0.9462174342434302,0.9890122682027717,0.9676148512231009
0.1032775328471947,0.00093404788561,0.0911998384187552,0.1112477749857348,0.0222908819889127,0.0992389441381587,0.1306347441424484,7.708661789958061e-06,0.107007535224156,0.1072436396891323,0.1040674145290705,3.2782807160597724e-05,0.1227221067235589,0.7433640956878662,1221.268762638908,-21208.0,0.602384413600218,0.932310960098977,0.272457867101459,0.9195409247042106,0.9893856908809386,0.9544633077925746
0.0060537166259482,0.7558010722152564,0.0044215653934576,0.0007033418359863,0.003903408977976,0.0108641343591977,0.0383026440366973,0.0134334189428666,0.0059875082013613,0.0819403357461298,0.0255720067951604,0.0429085462833945,0.0101942701726179,0.7266781330108643,2286.004942605195,-21452.0,0.599086273259145,0.923741482757488,0.274431063760802,0.9283364802859214,0.9460859483005535,0.9372112142932374
0.0329146242696185,0.6651298595979299,0.0151569812659448,0.0096968224115559,0.0134376243424561,0.0194756613181105,0.0526669471647608,0.0105556907153469,0.0167378963245211,0.0778541313208814,0.0284976028934016,0.0297359485090132,0.0282049969032865,0.7241731286048889,2258.698069943879,-21442.0,0.59782056987057,0.923651269329168,0.271989870411972,0.917454821996227,0.9456301190745818,0.9315424705354044
0.0424823004128445,0.5994196763537217,0.0263513846467319,0.0218760458929591,0.0112376830026919,0.0308782173403898,0.054284451992241,0.0094325200793836,0.0240839651933995,0.0812331089598257,0.0375128549730644,0.0220401697060585,0.0392181002054881,0.7241495251655579,2240.03223393027,-21439.0,0.5975801548275145,0.92353687733346,0.271623432321569,0.9158214183635306,0.9450521207008151,0.9304367695321729
0.1248763369779559,0.045234428915916,0.1074618523737074,0.1014821771780716,0.0195717943341179,0.094665202546996,0.1102025582710277,0.0001329906172755,0.097646583272959,0.0955179372338945,0.1023315241123708,0.0001246951465954,0.1006855761287776,0.7407768368721008,1795.9425450966296,-21173.0,0.595616434464294,0.924353930431419,0.266878938497169,0.894672761466104,0.9491805158649925,0.9219266386655482
0.0648457573827445,0.0006300027495516,0.1125434956992386,0.1085174761647334,0.0375245914103116,0.1002368215195645,0.1648717983435331,1.8039048438556658e-05,0.0917273037423793,0.0964273876919383,0.1038565948818545,1.171377010648111e-05,0.1187401198007794,0.740131288766861,1250.049530883526,-21157.0,0.594816055109207,0.93313325948986,0.256498850728554,0.8484033546740373,0.9935405944451108,0.920971974559574
0.0413518395216096,0.5829079373218458,0.0369007379052941,0.0284507638365774,0.0219910810088028,0.0368160704109303,0.0532491891997808,0.0030690849573056,0.0330450021424364,0.0706725259822727,0.0457523383644957,0.0142823806416375,0.0315563660058424,0.722162514925003,2152.835418885689,-21416.0,0.594147583879823,0.923090714335244,0.265204453424402,0.8872087175460365,0.94279775416225,0.9150032358541432
0.0147474288862212,0.3951284810582773,0.0276225763846907,0.0149459020537762,0.0022373586078683,0.1267995600930443,0.0264820028613518,0.0110202922129366,0.0189271226966706,0.0573130564981326,0.0232017560991803,0.2606194729420873,0.0209530556203457,0.7069524228572845,2377.694092556472,-21441.0,0.594270527755355,0.915714654584074,0.272826400926636,0.9211836701080895,0.9055280963107816,0.9133558832094355
