Weights,,,,,,,,,,,,,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_LOCPCACMI.csv,GRN_BC3NET.csv,GRN_PLSNET.csv,GRN_GRNVBEM.csv,GRN_CMI2NI.csv,GRN_CLR.csv,GRN_INFERELATOR.csv,GRN_GRNBOOST2.csv,GRN_PCACMI.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_MEOMI.csv,GRN_NONLINEARODES.csv,GRN_GENIE3_ET.csv,GRN_NARROMI.csv,GRN_GENIE3_RF.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_TIGRESS.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.0015032851105392,0.0067510189136452,0.00341733816964,0.0112874445310064,0.0087447513061193,0.0131259307239526,0.0173093279490472,0.0050559631118315,0.0130773801063544,0.0038902703891783,0.020160295078584,0.0062205803649155,0.0025929376563275,0.099562854068028,0.0452645360741536,0.0024311211305242,0.0050065631519967,0.0035696987378744,0.0824985578374159,0.0086816784055752,0.0095228875505428,0.0266944663930931,0.3826253644579598,0.2162065575195024,0.0047707368072606,0.6064762473106384,47.26509936119395,-382.0,0.3335845241715514,0.5877430618265005,0.0794259865166023,0.9522652694773579,1.0,0.976132634738679
0.0057655879904166,0.0046961176746425,0.0075327646864713,0.0108117632021095,0.0073179480784252,0.0441184449743404,0.0161075645427602,0.0051059047746066,0.009310544018666,0.0071194657754209,0.1354890215377932,0.0038490054974071,0.0035422590823908,0.3160426225981607,0.0554878805867389,0.0048566225908326,0.0087486913398589,0.0041577778773073,0.0076570204074234,0.0421004054324556,0.023318952448237,0.0269735528132417,0.1816256003012578,0.0553490083695996,0.012863441305579,0.6460515558719635,12.93500112787487,-350.0,0.3314653121925471,0.5817393731426601,0.0811912512424341,1.0,0.861769153225807,0.9308845766129035
0.0013873626367679,0.007941183786378,0.0020683041013491,0.0129786765184908,0.0094362088346778,0.0240340083292991,0.0167564021609314,0.0057824851793581,0.0130216093291015,0.0052946175040253,0.0156093795391312,0.005928658431355,0.0022217865342821,0.0280213494573314,0.0416628663611881,0.0025421851528127,0.0037419289480508,0.0046364348748085,0.1011241830238211,0.001401715988114,0.0076177921995096,0.0238394403022103,0.3942558325756229,0.2664379180924246,0.0022226850973533,0.5977619588375092,57.04410616036712,-387.0,0.3314032514597335,0.585636024321233,0.077170478598234,0.8912738152781788,0.9514868951612919,0.9213803552197354
0.0060838436599528,0.0059308372459648,0.0038629202062171,0.0104273208002314,0.0103935408427495,0.0756308817215926,0.0189126707733994,0.0064404699064719,0.0139961371922015,0.0080170142648959,0.0319129626883035,0.0048974919993368,0.0031620895510719,0.1128428957386478,0.0520196647166801,0.0062809166523345,0.0062368223006544,0.0025375821346866,0.0744003853716859,0.0089342696789804,0.0157495872292076,0.0270243927550613,0.3324907309148759,0.1541434347154285,0.0076301796170658,0.6173214614391327,40.097321092703005,-387.0,0.3309989895612998,0.586555458868986,0.0754425202536137,0.8445478909860393,0.9726562499999987,0.908602070493019
0.0080409139569243,0.0045923904712551,0.0077257328867843,0.0077351219047952,0.0074570819768075,0.0541820089964129,0.0166299012874429,0.0050283361385353,0.0093905540695978,0.0075065916515679,0.1431077076503316,0.0037498035326794,0.0038495955148006,0.331958304528108,0.0555433374688327,0.0052857570525382,0.0089715209048073,0.0043036141436368,0.0039735278747884,0.0459537403884481,0.0154467501387098,0.0273495202417431,0.1635702439123535,0.0455858101619098,0.0130055359393159,0.6489687561988831,11.974316043957314,-349.0,0.3303696495441906,0.5798457758002638,0.0808935232881175,0.9919491034628451,0.8181703629032259,0.9050597331830355
0.0007607065898033,0.0073923199321922,0.0016303097121864,0.0070193070100951,0.0092988238201377,0.0087290548590346,0.0173254786903441,0.0050961583441399,0.0132653426448247,0.0044494845013097,0.0094873559404352,0.006715638657098,0.002844045666084,0.0049356693947799,0.0413740101245197,0.0019813326446118,0.0027209649912289,0.0041187234063382,0.1017338818706708,0.0002207057553362,0.0048100470576883,0.024269892073064,0.4489140013323023,0.2698325879006535,0.0010432959234099,0.5947173237800598,52.32159544457068,-380.0,0.3306565400862276,0.5853569102620937,0.0759561699103615,0.85843755160697,0.945060483870971,0.9017490177389704
0.0004543361501981,0.0060425872163795,0.0060424038804345,0.0173110273569432,0.0072725219997346,0.0100558460576661,0.0167472524038623,0.0045171353267441,0.0121523615424983,0.0066526804470249,0.036735546346506,0.0047042585019787,0.0026935114343657,0.2510504416571598,0.0756838364736809,0.0023676678143708,0.0076375067447632,0.000981823980579,0.023609946347624,0.0106114780694767,0.0189364241337347,0.0273162460438765,0.3754137768704108,0.0658689190422,0.0091348461557511,0.6316443383693695,20.83383954449404,-365.0,0.3304045437629579,0.5846180789290778,0.076191008596838,0.8647878520753401,0.9280493951612941,0.8964186236183171
0.0002389276412117,0.006975097214989,0.0015138495495163,0.0124761963113924,0.0091687185356381,0.0044176150922975,0.0146637322606927,0.0041054936076994,0.0129859755982754,0.0045623979580447,0.0075975152895503,0.0058415413359127,0.0024894142664548,0.0171788607453995,0.0422586839562881,0.001537125974589,0.0022689945514314,0.0047419461712407,0.1215653644614772,0.0004992142599059,0.006720784918951,0.021166878515473,0.4086749687109878,0.2843334578913415,0.0019779515447358,0.5922160446643829,61.61265846520776,-385.0,0.3304272118297479,0.5850777962029542,0.0757766274565417,0.8535825230523019,0.9386340725806449,0.8961082978164734
0.0009476644720322,0.0079760046167701,0.0024218885281892,0.0164143947762414,0.0088397266354447,0.0040884898075469,0.0142058389661473,0.0051235545874336,0.0133070117302094,0.0049073890739388,0.0076801488715162,0.0077088596226404,0.0040631989697315,0.0206716246419233,0.0365589429266021,0.0030294296339582,0.0029608343505402,0.0064501012551964,0.1420030854048775,0.0030715569723823,0.0149046600876094,0.0221778930007762,0.338121669122579,0.3080909136563309,0.0042242364004694,0.5912549495697021,77.76359718015257,-396.0,0.3300303664959086,0.5832608184062039,0.0767999145856133,0.8812533503445111,0.8967993951612893,0.8890263727529002
0.0011084738653908,0.0074298394287103,0.0014592719949993,0.0107776340187507,0.0094068567605835,0.0084082361721315,0.0141721462667781,0.006576100134277,0.0125025552059738,0.0037507090464306,0.0074081146043768,0.0065862194893737,0.0023924816081945,0.0106487109719961,0.0337621540491908,0.0028147189697403,0.0028222669795371,0.00653819638037,0.1185028768394209,0.0004799913520608,0.0065557971259043,0.0195017243664922,0.3744559838451448,0.3303262936553879,0.0015586233205097,0.5889222323894501,71.84533528875566,-391.0,0.3300260222784446,0.5836439161344344,0.0764081284224547,0.8706590147487192,0.9056199596774197,0.8881394872130695
0.0018150127912049,0.0080000754744809,0.0019932131189937,0.0094334000597113,0.0089910427668263,0.0102191870931472,0.0151566669461516,0.0052731535833666,0.0134138446025176,0.0048670747481027,0.0084172013709059,0.0075682129887383,0.0035783318964507,0.0099966691661286,0.0368681228576162,0.0031543266836408,0.0030177611917753,0.0065183452353331,0.1230659544648584,0.0016780915048553,0.0053643940284406,0.0220002461679264,0.3709358688851015,0.3168798636288494,0.0017455327106769,0.5900269746780396,71.38728280524653,-392.0,0.3300191451353892,0.5836384433097455,0.076399846961033,0.8704350747789719,0.9054939516129039,0.8879645131959379
0.0023691596998528,0.0064263914686548,0.0023164326541994,0.0011704838776459,0.010297891043837,0.0228399166376529,0.0174165779160867,0.0051959244251728,0.0152250834750173,0.0055874588570811,0.0101986136485951,0.0066953687321169,0.0035986025713562,0.0171852806929876,0.0437751481204328,0.0022731434538043,0.0034394213869558,0.0047194320225242,0.0831704094531177,0.0050539795412418,0.0090871536117704,0.0247254780959046,0.4432749993658051,0.2507841241635924,0.0031367406414246,0.6000436246395111,47.55866305261317,-383.0,0.3300853443444828,0.5851106331510882,0.0750600555378774,0.8342056177434306,0.939390120967742,0.8867978693555862
0.0009523294141624,0.0080681696081864,0.0019504813709097,0.0057659173656927,0.0093069974417954,0.003984137379068,0.0162377872674808,0.0044386455716583,0.0134545050453927,0.0047118811676111,0.007192357419667,0.0076111971154174,0.0037099101558523,0.0264482685778626,0.0390018782135192,0.0023585940543859,0.0025319215280398,0.0053596298188109,0.1259417785459944,0.003242015001577,0.0037949635649476,0.0228676194388815,0.3725439340790623,0.3065945190087077,0.0018912111017133,0.5907776653766632,70.603049561679,-390.0,0.3298488878495927,0.5837369541541475,0.075960821545038,0.8585633370059095,0.9077620967741925,0.883162716890051
0.0005904452547316,0.0073311958402119,0.0023765357620349,0.003066492818403,0.0103439540898375,0.0009091282288863,0.0144727644036256,0.003493118787151,0.0135479889165303,0.0071250021584877,0.0049783215674192,0.0078295938456765,0.0043807670775805,0.0085539411844962,0.045883544227388,0.001205787775014,0.0025281465999024,0.0043222941239036,0.106677810962465,0.0017007076869936,0.0109587939192809,0.0244339928987545,0.4550154057933884,0.2555458402715465,0.0027000238591509,0.5958113074302673,50.77149049447162,-378.0,0.3298685160860155,0.5850175951313751,0.0747194370406559,0.8249949130043812,0.9372479838709666,0.8811214484376739
