Weights,,,,,,,,,,,,,,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_LOCPCACMI.csv,GRN_BC3NET.csv,GRN_PLSNET.csv,GRN_GRNVBEM.csv,GRN_CMI2NI.csv,GRN_CLR.csv,GRN_INFERELATOR.csv,GRN_GRNBOOST2.csv,GRN_PCACMI.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_MEOMI.csv,GRN_NONLINEARODES.csv,GRN_GENIE3_ET.csv,GRN_JUMP3.csv,GRN_NARROMI.csv,GRN_GENIE3_RF.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_TIGRESS.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.2899361235281767,0.1805975284048549,0.0236197351118517,0.0079153587381058,0.1112674121970209,0.0075118837157657,0.0290773657196663,0.0056680926490749,0.0053193523231942,0.0202883265801828,0.1105883166982165,0.0157278781670088,0.0038461588884805,0.0074099720043082,0.0072987732582197,0.0001583102126457,0.0166007414465132,0.0050232343487626,0.0042207880732937,0.0125718172608858,0.0057839584126468,0.0441825115201513,0.0664059276562785,0.0006781673044181,0.003333527021975,0.014929834283272,0.6443613767623901,31.76885559392348,-73.0,0.8171280136760299,0.933941764450239,0.700314262901821,1.0,1.0,1.0
0.285368120956926,0.1912739827531773,0.0229745440906399,0.0080693826094715,0.1066274835627924,0.0059261694919889,0.0277475332544526,0.0057733551027459,0.0060081282131205,0.0174224817811761,0.1082906527922808,0.0160860270203465,0.0048624086612133,0.0074673696303083,0.0073160739091306,0.000271418190348,0.0155857390575415,0.0047731433674429,0.0042441923920895,0.0156734471726519,0.0062555948851413,0.0467645923565351,0.0651668189116929,0.0006938171913493,0.0054815617868935,0.0138340431403081,0.6443028450012207,32.35928402651356,-70.0,0.8162061239293235,0.932637983485441,0.699774264373206,0.996594313223998,0.9907975460122693,0.9936959296181337
0.2899340249722418,0.1925315789633677,0.0246165677005047,0.0082818805818449,0.1034906211780954,0.014264035283473,0.0281288519103369,0.0058959938378263,0.0064917989604322,0.0274496318291854,0.1016783969598054,0.0163859729414752,0.0054073883933403,0.0082522835676541,0.0077068008050547,0.0003439056589395,0.0165924731519202,0.0057647565270956,0.0042480588169263,0.0166712700965324,0.0044720362474874,0.0187394839020151,0.0661571849802637,0.0008315739968684,0.0100826444626996,0.0155443436208502,0.644245982170105,34.13842520921192,-69.0,0.8149584242198176,0.930899608865711,0.699017239573924,0.991819875496116,0.9785276073619663,0.9851737414290411
0.3043214129920577,0.0831364814088587,0.0248805008391115,0.0036544823325053,0.0514257030782792,0.1893779815981097,0.0120260507712578,0.0058930873718797,0.005064986666246,0.0561537955362641,0.007045799940598,0.0087023449789585,0.0082855202316004,0.0057151739664212,0.0072384875043612,0.0004679916695276,0.0235814477344727,0.0080417668078302,0.0023923087801283,0.0027675256822231,0.0389177374716101,0.0394176722277205,0.070791129275979,0.0002934088647058,0.0067685312526971,0.033646604378409,0.648943156003952,39.48899550920618,-76.0,0.8129942754525485,0.926988265971317,0.69900028493378,0.991712945216364,0.9509202453987744,0.9713165953075692
0.3247240400954898,0.0317752843277943,0.0283008811879556,0.0035047080193624,0.0518614506100201,0.2349711076313382,0.0106870156607324,0.0061377785259308,0.0021580366313606,0.0585674382819946,0.0005740620036739,0.0079724849094503,0.0051032131549072,0.0050296067695487,0.0091251309749934,0.0004325451689827,0.0230344593479115,0.0104547542789536,0.0021352820332812,0.0044423296554042,0.0408214909020134,0.0294988478736056,0.080031438733757,0.0005901885377989,0.0086194231479364,0.019482670522019,0.6444994807243347,43.0807308658204,-76.0,0.812055859142737,0.927422859626249,0.696688858659225,0.9771351390191031,0.9539877300613469,0.965561434540225
0.3143902450851097,0.0882433093773956,0.0240838816832882,0.0034598718725063,0.0484011936867053,0.1860124385641438,0.0109327426586288,0.0049468341855085,0.0068130352572855,0.0685305344983698,0.0115524795081054,0.0090019484694531,0.0058463874334687,0.0053418046271514,0.0080750109923009,0.0006952207946314,0.0248549451835683,0.008157414217797,0.0036359827198234,0.0036261958862036,0.0365143271719212,0.0341416313215497,0.0606402891295203,0.0004736575818136,0.0094728984602182,0.0221609474385637,0.6497437357902527,38.641556821793415,-76.0,0.8111964538183705,0.923946110386788,0.698446797249953,0.9882221844353589,0.9294478527607336,0.9588350185980463
0.2972958590811066,0.0706555860900411,0.025141377094204,0.0033572797237872,0.0566466530928467,0.2115894944682901,0.0132083763827894,0.0057197147550802,0.004803233457088,0.0508937177790846,0.0093562928981954,0.0088526592788152,0.0098688336766141,0.0055510747342614,0.007880652621575,0.0005258371626521,0.0248983020910993,0.0090351256777388,0.0021098902778167,0.0022544391883723,0.0422780919042545,0.0330198698902164,0.0644597918136562,0.0003617024747647,0.0110107095881687,0.0292381032830207,0.647659420967102,40.41720594758712,-76.0,0.8104905364177275,0.924815297696654,0.696165775138801,0.9738361325702855,0.9355828220858926,0.9547094773280891
0.3059143828179673,0.0762071576559959,0.0242721007057367,0.0035035765725346,0.0559344110405554,0.2042670334359624,0.0123641752210144,0.0058416944966345,0.0044221443487791,0.0585890264920259,0.0017438380705649,0.0086954473880561,0.008557739964017,0.0052621671618498,0.0078033690371376,0.0006089895358774,0.0228273768918897,0.0084081938167903,0.0026291387518544,0.0036109454162714,0.0383851897611026,0.0375298499933419,0.0637063826360738,0.0004607931851325,0.009608653316964,0.0288523433658391,0.6480056345462799,39.88742907371344,-76.0,0.8104905364177275,0.924815297696654,0.696165775138801,0.9738361325702855,0.9355828220858926,0.9547094773280891
0.3032193290031395,0.0531953013526293,0.0296087742083629,0.0036429937337832,0.043588104961991,0.2432165043960702,0.0094511964853863,0.0062090696452169,0.0034287322283736,0.0352910607574222,0.0034617045750253,0.0096794399177702,0.0034614711047309,0.0063224184360092,0.0098669132036579,0.0005455803748463,0.0239166543002396,0.0114836713148495,0.0027634621943306,0.0036064818642754,0.0423165347620937,0.0373561769681174,0.079361698331265,0.0007823274656215,0.0072437831917747,0.0270208540994747,0.6437793076038361,43.46346196908432,-76.0,0.8101753264784035,0.926553672316384,0.693796980640423,0.9588965139033911,0.9478527607361948,0.953374637319793
0.3062560401833746,0.0680830186100841,0.0378051752731904,0.0035664844790343,0.0507156100797826,0.2088015144841288,0.0105172136241007,0.0056673330808823,0.0047453091855081,0.0538581886072112,0.0081345213332177,0.00879329175669,0.0060297615227955,0.005669084006538,0.0082161466086821,0.0005403984829122,0.0243507840970664,0.0089659449409541,0.0029532476345591,0.0020622303218284,0.0405640773158401,0.0316187613177928,0.0695283906416451,0.0004424359248766,0.0086953447065395,0.023437511855288,0.6472200453281403,40.8059450960649,-76.0,0.8101758268390356,0.925684485006519,0.694667168671552,0.9643846545430558,0.9417177914110437,0.9530512229770498
