sim_BioGrid_Canis_familiaris_mixed_exp;sim_BioGrid_Canis_familiaris_mixed_exp;sim_BioGrid_Canis_familiaris_mixed_exp;sim_BioGrid_Canis_familiaris_mixed_exp;sim_BioGrid_Human_Herpesvirus_1_mixed_exp;sim_BioGrid_Human_Herpesvirus_1_mixed_exp;sim_BioGrid_Human_Herpesvirus_1_mixed_exp;sim_BioGrid_Human_Herpesvirus_5_mixed_exp;sim_BioGrid_Human_Herpesvirus_5_mixed_exp;sim_BioGrid_Human_Herpesvirus_5_mixed_exp;sim_BioGrid_Human_papillomavirus_5_mixed_exp;sim_BioGrid_Human_papillomavirus_5_mixed_exp;sim_BioGrid_Human_papillomavirus_5_mixed_exp;sim_BioGrid_Sus_scrofa_mixed_exp;sim_BioGrid_Sus_scrofa_mixed_exp;sim_BioGrid_Sus_scrofa_mixed_exp;sim_eipo-modular_size-200_knockdown_exp;sim_eipo-modular_size-200_knockdown_exp;sim_eipo-modular_size-200_knockdown_exp;sim_eipo-modular_size-200_knockout_exp;sim_eipo-modular_size-200_knockout_exp;sim_eipo-modular_size-200_knockout_exp;sim_eipo-modular_size-200_overexpression_exp;sim_eipo-modular_size-200_overexpression_exp;sim_eipo-modular_size-200_overexpression_exp;sim_scale-free_size-200_knockdown_exp;sim_scale-free_size-200_knockdown_exp;sim_scale-free_size-200_knockdown_exp;sim_scale-free_size-200_knockout_exp;sim_scale-free_size-200_knockout_exp;sim_scale-free_size-200_knockout_exp;sim_scale-free_size-200_overexpression_exp;sim_scale-free_size-200_overexpression_exp;sim_scale-free_size-200_overexpression_exp;sim_TFLink_Drosophila_melanogaster_mixed_exp;sim_TFLink_Drosophila_melanogaster_mixed_exp;sim_TFLink_Drosophila_melanogaster_mixed_exp
Technique;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean;AUPR;AUROC;Mean
LEAP;0.231432714070478;0.794463732221963;0.5129482231;0.065375809267426;0.584881893496303;0.3251288513;0.0516800861907601;0.65787395557367;0.3547770208;0.0111062624059518;0.49729547855696;0.2542008704;0.132481870850426;0.727976550207528;0.4302292105;0.108918858491088;0.742815942172903;0.4258674003;0.109123270232763;0.756698598864758;0.4329109345;0.088377244602382;0.726534765220948;0.4074560049;0.0575539499361823;0.672058621910628;0.3648062859;0.0401972632083537;0.646083089144999;0.3431401761;0.0576879669958592;0.675234599930956;0.3664612834;0.104635443451335;0.624002378729269;0.364318911
MEOMI;0.0143333735338251;0.523279989086514;0.2688066813;0.0484396235889058;0.561535165764793;0.3049873946;0.0094178982400877;0.54134217881161;0.2753800385;0.0676963904200637;0.545914954610607;0.3068056725;0.0583557264786434;0.604890431856362;0.3316230791;0.0693081692147021;0.581276433614775;0.3252923014;0.074227822901027;0.572662198164225;0.3234450105;0.0504482518502839;0.564934960585732;0.3076916062;0.0383197570928176;0.545090646651051;0.2917052018;0.0358166622326247;0.542824116418432;0.2893203893;0.0336537350853669;0.53280753140247;0.2832306332;0.0284391301378743;0.55943099462007;0.2939350623
MRNETB;0.218278030388358;0.951292222343248;0.5847851263;0.207180204331618;0.768556467962836;0.4878683361;0.130895112687703;0.8100863562258;0.4704907344;0.0141015249750741;0.495524989401291;0.2548132571;0.237978560817596;0.898943321681207;0.5684609412;0.13312004493741;0.790005107997966;0.4615625764;0.143178751410752;0.80514999919651;0.4741643753;0.136824812803579;0.801336375332229;0.469080594;0.0755022943143268;0.700252262890669;0.3878772786;0.0614435102160721;0.677529487110185;0.3694864986;0.0789363733316955;0.702431253709981;0.3906838135;0.208115249311694;0.794175447956961;0.5011453486
MRNET;0.32681700690101;0.959703643856564;0.6432603253;0.209677043978299;0.765748202330771;0.4877126231;0.134781898061716;0.809170208739701;0.4719760534;0.0137854740747642;0.487511019293016;0.2506482466;0.254471834131936;0.890945685829222;0.5727087599;0.146707329490342;0.783084519304977;0.4648959243;0.16428749595972;0.802171455397591;0.4832294756;0.146359575077266;0.794552860636812;0.4704562178;0.0788736416231301;0.701784614052462;0.3903291278;0.0850223302638223;0.684503903447635;0.3847631168;0.0834929835453411;0.705897067575237;0.3946950255;0.216784472276994;0.792886043306211;0.5048352577
NARROMI;0.187813304204768;0.607492023743178;0.3976526639;0.02205820893433;0.50732851037762;0.2646933596;0.0056516367268119;0.499694314244956;0.2526729754;0.0110115785959521;0.49993876301286;0.2554751708;0.198457732576799;0.593821799681053;0.3961397661;0.0728694730582606;0.598659902518137;0.3357646877;0.0758504013255256;0.614508499755313;0.3451794505;0.0681024025846233;0.592566839712288;0.3303346211;0.0488548280698664;0.554193542996663;0.3015241855;0.0482331465722161;0.555523914210615;0.3018785303;0.0424553655834792;0.543984156062456;0.2932197608;0.0791073420665916;0.532735316348762;0.3059213292
PCACMI;0.244438270655135;0.959077070151932;0.6017576704;0.219220896283756;0.786978931170782;0.5030999137;0.154939400618826;0.815314856327695;0.4851271284;0.0146781431527103;0.502719325989381;0.2586987345;0.340175418947489;0.93259915178203;0.6363872853;0.140620218913316;0.817074612893004;0.4788474159;0.149412493735921;0.836027084613251;0.4927197891;0.157756657341101;0.841787832251644;0.4997722447;0.0566186413652065;0.715644831269205;0.3861317363;0.0416887327449739;0.685367207900347;0.3635279703;0.0520810620775314;0.707708051056176;0.3798945565;0.198675889556651;0.760329131652661;0.4795025106
PCIT;0.0072324851864761;0.5;0.2536162425;0.0066991773804246;0.5;0.2533495886;0.0056737588652482;0.5;0.2528368794;0.0110222868217054;0.5;0.2555111434;0.007422969187675;0.5;0.2537114845;0.0183582089552239;0.5;0.2591791044;0.0183582089552239;0.5;0.2591791044;0.0183582089552239;0.5;0.2591791044;0.0199502487562189;0.5;0.2599751243;0.0199502487562189;0.5;0.2599751243;0.0199502487562189;0.5;0.2599751243;0.0101750710758641;0.5;0.2550875355
PIDC;0.0517866629335132;0.802953938108266;0.4273703005;0.0641347495696302;0.752916745671738;0.4085257476;0.0596773194497687;0.773816195522432;0.4167467574;0.0129311175703364;0.590134788665101;0.3015329531;0.118862336283569;0.819104073096901;0.4689832046;0.154081068762881;0.788187160671465;0.4711341147;0.138842370776792;0.828007569011882;0.4834249698;0.145135744761298;0.8339134255465;0.4895245851;0.0688876361740326;0.656499139986979;0.362693388;0.0588549948929298;0.712523731536178;0.3856893632;0.071075896357765;0.677470494533756;0.3742731954;0.0823083787791928;0.689418267306923;0.385863323
PLSNET;0.0297359770586186;0.325242513105172;0.177489245;0.0520998777652387;0.621318971426905;0.3367094245;0.024771887737681;0.634041384028647;0.3294066358;0.0563121670054319;0.179052912794493;0.1176825398;0.200058148887028;0.81444233528837;0.507250242;0.167271185507716;0.823353851854874;0.4953125186;0.176689474722775;0.84430282420507;0.5104961494;0.193108842984722;0.859575037643844;0.5263419403;0.0363340401628102;0.550707474169543;0.2935207571;0.0370676936119481;0.558009261328125;0.2975384774;0.0428322432187065;0.57479897899801;0.3088156111;0.107761272293209;0.644235194077631;0.3759982331
PUC;0.100887263132301;0.857674708312756;0.4792809857;0.0654005157069432;0.754320058050495;0.4098602868;0.0656749070836242;0.78115811231768;0.4234165097;0.0202390191794624;0.694086256670458;0.3571626379;0.108210256707306;0.816489666170586;0.4623499614;0.121340680681455;0.783917264442524;0.4526289725;0.112690518612614;0.811729963125996;0.4622102408;0.138358979497664;0.822868804938619;0.4806138922;0.0709557787316524;0.647054504456661;0.3590051415;0.0536546814641395;0.730812569571047;0.3922336255;0.0751652666839453;0.678581226004991;0.3768732463;0.0867380256211286;0.692547296696456;0.3896426611
RSNET;0.25200088294351;0.958059218353269;0.6050300506;0.224670589342161;0.78771386064964;0.5061922249;0.149248836292632;0.815115614719497;0.4821822255;0.0146779517016302;0.502770468967652;0.2587242103;0.373247066702297;0.932628437399331;0.652937752;0.135174847242107;0.788125285084385;0.4616500661;0.12545023014686;0.812748747070867;0.4690994886;0.149307526635108;0.81700195543337;0.483154741;0.0673099913490969;0.678596353929633;0.3729531726;0.0614385315510345;0.640596906130531;0.3510177188;0.0717318370376391;0.679784244146221;0.3757580405;0.211819084119333;0.785693999822151;0.4987565419
BEST_GENECI;0.292938156329749;0.962712255147158;0.6278252057384535;0.194931919469303;0.812070637826169;0.503501278647736;0.143068912470128;0.870688557163236;0.506878734816682;0.0701516973655657;0.708443301952181;0.3892974996588733;0.401036046913086;0.955517809648812;0.678276928280949;0.186720374962042;0.844150367153664;0.515435371057853;0.198663415298228;0.886948495200831;0.5428059552495295;0.198852916156262;0.890811083874865;0.5448320000155635;0.102478702507938;0.730726359389612;0.416602530948775;0.0955220135125248;0.73915160066735;0.4173368070899373;0.094793051652518;0.738523950036579;0.4166585008445485;0.184555060134641;0.774470343693033;0.479512701913837
MEDIAN_GENECI;0.166380223455811;0.948502515283639;0.557441369369725;0.167463570877574;0.779952159390907;0.4737078651342405;0.144599561237522;0.854609122536318;0.49960434188692;0.0570638829397289;0.579393417360349;0.3182286501500389;0.354053880346818;0.950086658803922;0.65207026957537;0.171971514567983;0.835072236485884;0.5035218755269335;0.1909794245403;0.870783446570465;0.5308814355553825;0.187780975043304;0.866439794092331;0.5271103845678174;0.0948850733228379;0.709440166779356;0.4021626200510969;0.0584569967342112;0.726467500470611;0.3924622486024111;0.0713193308648457;0.690976756291919;0.3811480435783823;0.180412294790515;0.755012560579787;0.467712427685151
