0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
0.1434,0.0501,0.0501,0.0,0.0501,0.6562,0.0501,0.0,0.0
