Weights,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_CLR.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_NARROMI.csv,GRN_RSNET.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.0015193181758895,0.023419759971539,0.0469839367233258,0.001357025631996,0.0091558697443406,0.1317597733025687,0.0201283205932894,0.4650400633687955,0.0233549535822969,0.0368633172596405,0.2405737294939757,0.7407318949699402,177.1343059601415,-769010.0,0.579362185424572,0.868088034107413,0.290636336741731,0.7093878367759084,0.8280123480555243,0.7687000924157164
0.0082178324063465,0.0152433032491674,0.1125513936993102,0.004444350226668,0.0086401885527344,0.120527337663287,0.031028338340912,0.4449640018686787,0.022828105631932,0.0277798494834209,0.2038228022986035,0.742308646440506,156.64814269789258,-775069.0,0.585948214466952,0.866025043809812,0.305871385124092,0.758524535651075,0.7769176366246794,0.7677210861378772
0.0071777656642512,0.0164037924972057,0.1026877032553965,0.0005043168082092,0.0114826276278281,0.1152842956029794,0.0288300022821405,0.4458107009886464,0.0248322307707606,0.040022392356868,0.2070386119616001,0.7398320138454437,184.7045739032844,-772866.0,0.5776050997836135,0.868086781190109,0.287123418377118,0.6980578293139773,0.8279813166695938,0.7630195729917856
0.0011155031002066,0.0257703476690426,0.049288704293143,0.0072619415947996,0.0160346830048326,0.1179145804590312,0.0081793451045746,0.4373151837690787,0.0293073149354544,0.0743810832343966,0.2335960955317648,0.7349709868431091,276.1231434904395,-731547.0,0.560681255914618,0.872410927585273,0.248951584243963,0.574944474355076,0.9350787724853444,0.7550116234202102
0.0083406186373999,0.0046550728122443,0.1147214794429499,0.0008996670894376,0.0075008357090722,0.0820431226928144,0.1107488610950694,0.4604662406537745,0.00115663953916,0.0063514001795943,0.2032185463046738,0.7498928904533386,31.722674298017257,-787861.0,0.611542977465524,0.857035835962525,0.366050118968523,0.9526154403459479,0.5542791775475113,0.7534473089467296
0.0009086434157224,0.026258738462655,0.0465458291382055,0.0065802670175295,0.0162094850536579,0.1176367752312967,0.0067964160171035,0.4476549141307533,0.0297506780256573,0.0781620335488549,0.2236631451326434,0.7346208095550537,281.67175629777813,-723921.0,0.5593842568795355,0.872587391484363,0.246181122274708,0.566009067514754,0.9394493078254523,0.7527291876701032
0.0125026453963748,0.0036502704675266,0.1198491010161409,0.0009009242498468,0.0060201018332499,0.0835311233397978,0.1336615353170513,0.424832432718807,0.0015412836680739,0.0005590542170847,0.2130466452020813,0.7503837496042252,54.45121620397244,-789828.0,0.617748399717269,0.854754890512026,0.380741908922512,1.0,0.49778630420812975,0.7488931521040649
0.0002493899047091,0.0281362060687038,0.0350518840674209,0.0123683962230948,0.0113271848727979,0.1251484499415859,0.0014634091551558,0.4531232854281786,0.0273614485988377,0.0766595346087308,0.2292760315414637,0.7342019081115723,290.2649967904358,-659610.0,0.558989684829224,0.872206933352487,0.245772436305961,0.5646909568742866,0.9300263849535751,0.7473586709139308
0.0007960091624442,0.0253426285533179,0.0492762195178315,6.957940623537884e-05,0.0143212226882594,0.1151029377495529,0.007820500138308,0.4411387457546123,0.026808060074458,0.0792845368132933,0.2402061805054084,0.7353582382202148,272.7741701551939,-734100.0,0.55883830470841,0.872092761371633,0.245583848045187,0.5640827143306152,0.9271986525972938,0.7456406834639545
0.0019130774090898,0.021712304053217,0.0479532148988014,0.0012553386454245,0.00744698657439,0.131339752593311,0.0283987594636426,0.4717514881658368,0.01946580108712,0.0312323687745375,0.2376797683964477,0.7416710257530212,158.73733476835122,-775728.0,0.5827226041235845,0.864665038623241,0.300780169623928,0.7421041399515262,0.743233972366485,0.7426690561590057
0.0076931934047744,0.0036220255281537,0.1062754545444772,0.0007373213382369,0.0069805354454896,0.0710147251473249,0.1397240192921869,0.4169646459845605,0.0001336681607611,0.0037874240927882,0.2431663590576752,0.752029076218605,20.38096677408755,-789465.0,0.6138763080698825,0.85497489499907,0.372777721140695,0.9743135770232602,0.5032352226020138,0.738774399812637
0.0012809593252301,0.0275085707643716,0.0450336027189446,0.0072772475719125,0.0160471588781189,0.1143696576331297,0.0075273595528219,0.4352054816022601,0.0275364650143891,0.0878841764499928,0.2304986432188756,0.7334614098072052,299.7274406658664,-730537.0,0.5561217225188815,0.872263881978124,0.239979563059639,0.5460075460190844,0.9314368489759648,0.7387221974975247
0.000847889546519,0.0269283032205243,0.0454192623612362,0.0082481240697263,0.0155824401950831,0.11568164259784,0.0066130864013104,0.4390455715122599,0.0290388874292829,0.0899585128304874,0.2228054483758068,0.7330403327941895,304.6637717584634,-725002.0,0.5550157736403515,0.872301901841951,0.237729645438752,0.5387510200234431,0.9323784985674051,0.7355647592954241
0.0020639317525568,0.0254311201140488,0.0515523419821667,0.0004807880023703,0.0097640972134156,0.1357187817584112,0.0088207903283604,0.445324501063208,0.0245627232450674,0.0731071327428465,0.2233368351509233,0.735931396484375,261.1880469109354,-748931.0,0.559770591600415,0.870791132266627,0.248750050934203,0.5742944809119006,0.8949608065988829,0.7346276437553918
0.0008341631477189,0.0224689894921101,0.0591322035431417,0.0095008266426973,0.0080780415913732,0.1308381579976325,0.0130237160144473,0.4626364502209168,0.0224950566636325,0.0568875625113737,0.2142656216037559,0.7374662756919861,243.51390718035665,-760465.0,0.5656565559416,0.869014248861008,0.262298863022192,0.61799266177587,0.8509521920348982,0.7344724269053842
0.0086575571727984,0.0066470780442611,0.1062641727708581,0.0032128171595555,0.0066703372159703,0.1130858999295446,0.1251988191855849,0.3952060043429031,0.0035229557114913,0.0035078726908793,0.2281454912201972,0.7498486042022705,48.64729422238334,-788920.0,0.611977220164621,0.854924897783896,0.369029542545346,0.9622247986782406,0.5019969262878576,0.7321108624830491
0.0046982017338486,0.0176662584623728,0.0806983361939662,0.0041337423264702,0.0046372461386592,0.1302883145497899,0.0329671655590803,0.4624524947473508,0.0194872710993783,0.0176081215515646,0.2254577914428704,0.7492378652095795,132.4159835149168,-785176.0,0.5927809770934734,0.860346420570187,0.32521553361676,0.8209140716489537,0.6362734386899878,0.7285937551694708
0.0151483987767947,0.0228939209677579,0.0532752970594106,0.0023650240024322,0.0075888677733917,0.1304266724002186,0.0312572385450247,0.4816882132404242,0.0212051479831393,0.0394871107871892,0.1948110345319738,0.7396011054515839,198.9429139254958,-776918.0,0.5802609619366685,0.864020983681577,0.29650094019176,0.7283025948071317,0.7272824667155863,0.727792530761359
0.0008117033893194,0.0291219554435012,0.0476462743333433,0.0124588223095857,0.0233720050620221,0.1001208715220043,0.0044944346613342,0.4070575146708273,0.0335152389571564,0.113282816028417,0.2282998895432222,0.7298016548156738,347.1022974713865,-683517.0,0.5495166974013694,0.872812981303752,0.226220413498987,0.5016309761669732,0.9450365598531605,0.7233337680100669
0.0003733107317128,0.0285634464184707,0.0507004757311186,0.0148373167202598,0.0300842516358191,0.0886266646913596,0.0070885708306789,0.4316929065277841,0.0315761494487153,0.1251016155129229,0.1915463942945115,0.7279051840305328,365.16711640865526,-697855.0,0.5480962559157745,0.873232360680545,0.222960151151004,0.4911158451856787,0.9554234570975182,0.7232696511415985
0.0007185595980158,0.0272838406652933,0.0418317567047435,0.0153949495434199,0.0139907397863835,0.1141891594642881,0.0081595687614814,0.423350855757777,0.0275852265174326,0.0968313218512579,0.2308370698906879,0.7311026751995087,326.59234657503805,-737542.0,0.5521184918197415,0.871621742573733,0.23261524106575,0.5222558346262641,0.9155327860223555,0.7188943103243098
0.0057634360468645,0.0296033991725883,0.0527797105882163,0.001123166408676,0.0165517628882975,0.1083635394888562,0.0147590531250966,0.4362419703182245,0.0299809605549857,0.0963436222710631,0.208651950120707,0.7324701249599457,307.3148861156437,-748551.0,0.554044290351014,0.871040403168079,0.237048177533949,0.5365531219668696,0.9011345752262038,0.7188438485965367
0.0016624447284413,0.0187138596160579,0.0683252601639386,0.0063800389125273,0.0061487937671933,0.1310005182978638,0.0299630064096652,0.4656186350064683,0.0193333054897175,0.0308485788163016,0.2221548338642048,0.7421387434005737,167.92710534964982,-779404.0,0.5806039538621774,0.862867881495903,0.298340026228452,0.7342340900359283,0.6987232323382823,0.7164786611871052
1.8916388062048105e-05,0.0286349015775227,0.0521991579186496,0.0180613151571669,0.0265119258851522,0.0911741544811126,0.0065495431841092,0.394886658786669,0.0347303017002727,0.1254618463872582,0.2219594828734325,0.7274652719497681,370.6630118351128,-700220.0,0.546550935201739,0.872870165508315,0.220231704895163,0.4823159491364113,0.9464528585308362,0.7143844038336238
0.0006630363412353,0.0283886984000721,0.0451087626507971,0.0118430087848851,0.0182737452518872,0.1070744749788705,0.0027335889616163,0.4284552775940954,0.0305963177654744,0.1161858100234165,0.2108498633845525,0.7297380268573761,348.804567739614,-667484.0,0.548048380956264,0.872348701769924,0.223748060142604,0.4936570413728932,0.9335376066919288,0.7135973240324109
0.0015702798384724,0.0291736983916264,0.0459818939795675,0.0124154843408951,0.0190139335127839,0.1004785555879614,0.0075736378981508,0.4120640194842164,0.0291357290600872,0.1195899451095272,0.2231805351994152,0.729123443365097,354.47352142009174,-721163.0,0.547585695588638,0.872212642163675,0.222958749013601,0.491111322954989,0.9301677768256568,0.7106395498903229
0.0010384238225296,0.0292421446151514,0.04390095161821,0.0060995859379706,0.0184260144951586,0.1050194645987982,0.0063717448833958,0.4223535241793764,0.029133712234326,0.1203028280571298,0.2182886607713848,0.7302892804145813,346.5194338033326,-718538.0,0.547380753352529,0.872264367889792,0.222497138815266,0.4896225189325774,0.9314488836988072,0.7105357013156923
6.437529508575074e-05,0.0298608416749391,0.037466886964787,0.0094174987050985,0.0138012015301899,0.1120305735270245,0.0030020646727796,0.4168557664161924,0.0275528887941164,0.1132203100208009,0.2369128816937157,0.7302707731723785,340.4597018310403,-693700.0,0.548106469536086,0.872017504753456,0.224195434318716,0.4950999307963093,0.9253347489262532,0.7102173398612812
0.0011675349151816,0.0281445592538046,0.0484283703277862,0.0140362336395543,0.0165189799014733,0.1060379779786353,0.0050142348899677,0.4185145946276915,0.0295904339122007,0.1208525004852656,0.211860224722983,0.7286486923694611,358.1504948707458,-709997.0,0.5465698900766,0.87214467393122,0.22099510622198,0.4847781022044736,0.9284843868321154,0.7066312445182945
0.0005922816676737,0.0285971067584354,0.0440918114832835,0.0153833339094284,0.0178100645282918,0.106889557443905,0.0018564547713396,0.419274208827704,0.0308407812592195,0.1213558332767982,0.2134829309106601,0.7284963726997375,360.4110772119266,-648775.0,0.54641898945614,0.872060594337468,0.220777384574812,0.4840758974758109,0.9264019618275104,0.7052389296516607
0.0003733107317128,0.0285634464184707,0.0507004757311186,0.0164859074669553,0.0274561362704909,0.0886266646913596,0.0070885708306789,0.3939808578957335,0.0350846104985726,0.1390017950143588,0.2128293269939017,0.7263138294219971,384.01245190646017,-705283.0,0.543824523395066,0.872812507156566,0.214836539633566,0.46491524228025305,0.945024816504842,0.7049700293925476
0.0051732004521166,0.0289817753011438,0.0498575993645327,0.0079440302924005,0.0160391260641239,0.1061874186521779,0.0136245543741938,0.4311489339183113,0.0281617587211621,0.1118322825513613,0.201212329330893,0.7314781844615936,339.3070153959978,-747144.0,0.5493955403991745,0.87094425403573,0.227846826762619,0.5068765505016231,0.8987532202690759,0.7028148853853495
0.0010584954254781,0.0281036751752391,0.0476802177702821,0.0112816184695506,0.0168593904660289,0.1029586883407512,0.0047137684526995,0.4136222985665407,0.0294093991645643,0.1272559322500486,0.2172261050402345,0.728621244430542,362.4027114210993,-708050.0,0.545280509001602,0.872140864119529,0.218420153883675,0.4764732609929625,0.9283900280611679,0.7024316445270652
0.0002861947436422,0.0294939841523876,0.0426115155813454,0.0154135434562884,0.0151396118446443,0.1100638143463044,0.001534485816841,0.4123560461166542,0.0256287697020733,0.1213903912660319,0.2262568298394959,0.7284397482872009,359.81171192635213,-646950.0,0.546256549579156,0.871807443278509,0.220705655879803,0.483844555165704,0.9201320921529113,0.7019883236593076
0.0005684501642953,0.0287502028913652,0.0528745366544089,0.0171486497537773,0.0226702972451774,0.1021344358628972,0.0023841499058829,0.4211542565528312,0.0343936491566312,0.1309191879520407,0.187169845427908,0.7272337675094604,376.0625849200305,-649969.0,0.544588321276043,0.872298483584998,0.216878158967088,0.4714999561512727,0.9322938375523652,0.7018968968518189
0.0016775503826647,0.0282279508286712,0.047540859467905,0.0133943552988852,0.0139509595588915,0.1083247973626174,0.0085174393814373,0.4188969373714126,0.0269647676201095,0.1155551434530805,0.2171150966323887,0.7293465733528137,350.2571076783637,-741074.0,0.547318954371625,0.871286992635568,0.223350916107682,0.4923761562477351,0.907241931958753,0.6998090441032441
0.0003640234556959,0.0292377978951291,0.0502709357729674,0.019018901487459,0.0275029646651719,0.0873189947570524,0.0024169840461296,0.3925044562620549,0.0360237946820927,0.1465313126560083,0.2089980641620314,0.7253746092319489,395.6063554743448,-640888.0,0.54206740419649,0.872377032859821,0.211757775533159,0.4549854868431437,0.9342392914572406,0.6946123891501922
0.0064379873980299,0.0154539890004046,0.0789037467903825,0.0024077120579675,0.004242592701915,0.1117267022620571,0.0604743102720338,0.4662005993122609,0.0114370627366803,0.0119980170489034,0.2308441615053544,0.7496175467967987,106.39299258354758,-789153.0,0.599748367461759,0.855037645442802,0.344459089480716,0.8829791722015337,0.5047893820269879,0.6938842771142608
0.0017870243873216,0.0200861458720114,0.0521143004607883,0.0018709517553938,0.0124261164846178,0.1040349492488482,0.0535432600601914,0.4335936922696358,0.018435013680734,0.0481225364452909,0.2541566508397141,0.7410585880279541,206.29411396290783,-777849.0,0.5700204671223255,0.863935064585748,0.276105869658903,0.6625235822198756,0.7251544822006387,0.6938390322102572
0.0006174547329799,0.0286151357013652,0.0421687185015457,0.0204809455931565,0.0196414703516097,0.0926315918134298,0.006488363917618,0.419324827342188,0.0293191794303447,0.1430501134278324,0.1978422511283025,0.7255584299564362,392.0374942903072,-716802.0,0.5422133634851926,0.872189746939349,0.212236980031036,0.45653103671741063,0.9296007238048838,0.6930658802611472
0.0020839636366586,0.0223400584405897,0.046765709630289,0.0026979010266753,0.0058210035259503,0.133217611345329,0.0310776986245306,0.4650332589602119,0.0187025694873177,0.035371710710426,0.2370381642134253,0.7412358820438385,173.7771889625334,-781481.0,0.577220689949798,0.861703519399405,0.292737860500191,0.7161657568393598,0.6698851203070425,0.6930254385732011
0.0005175657235139,0.0293342634007105,0.0418519298784674,0.0172972397989326,0.0224381410857354,0.0920564374293492,0.0056181242351578,0.418917966367002,0.0290712061120574,0.1529536423597107,0.1901245897456248,0.7249411344528198,398.8503657933186,-701368.0,0.540834594369704,0.872413643685885,0.209255545053523,0.4469151911336473,0.9351460429796107,0.6910306170566289
0.0009368847121487,0.0296189168727661,0.0469824614600863,0.0179603096282521,0.0182176614144078,0.1021426252557564,0.0043735921482517,0.4079706794569028,0.0294239704854585,0.1430462124606392,0.1994955701172773,0.7258701622486115,389.8070984122005,-698533.0,0.5417753395543765,0.87207348194148,0.211477197167273,0.45408055406384334,0.9267211530562807,0.690400853560062
0.0022488789541082,0.0267495224034126,0.0479890105536896,0.0091410689720258,0.0127291651131236,0.1019277082344054,0.013048162068427,0.4432288104482568,0.0238055087230783,0.1141397821849659,0.2051533316443947,0.7310069799423218,342.4113306195237,-754858.0,0.5476970330074635,0.870144009591709,0.225250056423218,0.4985013409838874,0.8789333214605667,0.688717331222227
0.0008536708787149,0.0243604032937648,0.0563506455329064,0.0147960772325902,0.0084703487117905,0.1237228226035732,0.0126700165444931,0.4486686475928856,0.0219825801503208,0.0903419654108741,0.197947842747141,0.7327690124511719,315.56601999398515,-759315.0,0.5518356023473725,0.868684889755521,0.234986314939224,0.5299031187048995,0.8427948543724062,0.6863489865386528
0.0002613650832537,0.0305001245945399,0.0349331972272366,0.0218165478357426,0.0220050915891995,0.0784734317914054,0.0047152592836565,0.4201461152202557,0.024292513630674,0.1676078144377305,0.1954357115506626,0.7231248021125793,417.4901282579742,-691494.0,0.538809093253408,0.872403711956121,0.205214474550695,0.4338817658732016,0.9349000607920583,0.68439091333263
0.0001747421988678,0.0299943621996112,0.0475820281014355,0.024243634401397,0.0252373624677193,0.0830392047858194,0.006245506568315,0.3902028374563213,0.0327025074795053,0.1634881328084411,0.1972752730479354,0.7231561243534088,419.0089922501506,-700389.0,0.538647632964444,0.87241836741459,0.204876898514298,0.4327930018842984,0.93526303701266,0.6840280194484792
0.0057941886582269,0.0139085901003641,0.0710133721113443,0.0021669408521708,0.0038183334317235,0.1181397210266874,0.0604743102720338,0.4929601217087858,0.0120935405209306,0.0119980170489034,0.207759745354819,0.7497245669364929,90.7741940380155,-789238.0,0.599514913688572,0.854180382461265,0.344849444915879,0.8842381624581117,0.4835572876672057,0.6838977250626587
0.0008063980375242,0.0246565350570932,0.0548060796154733,0.017547044876808,0.0092461508950059,0.1194504034145748,0.0125753397358597,0.4417353764513237,0.0221042921136909,0.0979535851735448,0.19928287007359,0.7316733002662659,331.248901666093,-758439.0,0.549824742620231,0.869042196592733,0.230607288647729,0.5157797046630542,0.8516443820511554,0.6837120433571049
0.0006847404111566,0.0296958047781169,0.0449251397373601,0.0191480114281765,0.0205682934034855,0.0938630758992196,0.0026813221647183,0.414879878790427,0.0299904969202544,0.1559030201662167,0.187832349908877,0.7245215475559235,404.473896661436,-660267.0,0.5397349275323935,0.87206024607988,0.207409608984907,0.4409616029027489,0.9263933364253539,0.6836774696640514
3.8095001144428445e-05,0.0301392611823063,0.0466684115187193,0.0255344919117531,0.0266963134773159,0.078214670744705,0.0058503840968361,0.3894116210190452,0.0325216468664618,0.1689369930912287,0.1961789230628124,0.7224962711334229,425.54943468435874,-695499.0,0.5379930084622985,0.87250404832788,0.203481968596717,0.4282940170703417,0.9373851223878427,0.6828395697290922
0.0009603446766451,0.028850410797138,0.0434148731831032,0.0202466606021004,0.0213875343349413,0.0831217592755006,0.007030626911436,0.416199792824352,0.0289807698478225,0.1625876693403302,0.18739993723285,0.7237857580184937,412.11059774532976,-716364.0,0.5389799249307454,0.872178225268809,0.205781624592682,0.43571096130013687,0.9293153630680294,0.6825131621840832
0.0004738765610604,0.030362485697899,0.0440193774202652,0.0188823434225559,0.0232528750431273,0.0860473696221522,0.0051130554430725,0.4080522935279188,0.0301327470953152,0.167270173888538,0.1865738076243921,0.7233293056488037,415.5560366984269,-696079.0,0.538178005859499,0.872304108260856,0.204051903458142,0.43013219421041055,0.9324331456190073,0.6812826699147089
0.0030643284487553,0.0280889925490886,0.0605420873579639,0.0187682468397203,0.0178285940353525,0.0910427872430759,0.0078888386697324,0.3987882987207625,0.0345875287876285,0.1505526791644973,0.1890147302043151,0.7252577245235443,400.5579617936188,-729148.0,0.5400157212326595,0.87164506517661,0.208386377288709,0.4441119158397458,0.916110424058366,0.6801111699490558
0.0004848508799388,0.0297169683140426,0.0458903463078748,0.0194983130580046,0.0230121173874136,0.0890831197363141,0.0030536694559945,0.4113438241920012,0.0315999065905937,0.1654135773688083,0.1810757852495969,0.7235256135463715,414.6482097077721,-662082.0,0.5382281276491105,0.872164948713673,0.204291306584548,0.4309043269294379,0.9289865385678582,0.679945432748648
0.0009148864589432,0.029820795670043,0.0463769064006364,0.0197095069877544,0.019223403837117,0.0949396323856315,0.0079951384175582,0.3957782768526488,0.0286307744164041,0.1574542816776142,0.1993326109504437,0.7242283821105957,407.0277141627078,-723415.0,0.538984992840815,0.871788771937058,0.206181213744572,0.43699973251617935,0.9196696533306937,0.6783346929234365
0.0003311530155595,0.0306082863957068,0.0428444636284525,0.0185392180318525,0.0243993248049412,0.0814060434114124,0.0041348902380421,0.4121090477313844,0.0306893672971793,0.1752296191615806,0.1798913414542245,0.7226720750331879,422.6426677350329,-674141.0,0.537047857278036,0.872309034300075,0.201786680255997,0.4228263040303893,0.9325551503384106,0.6776907271843999
0.000466394780938,0.0305473217899761,0.0451998065837734,0.0213283272383007,0.0232136827018305,0.0909356919110251,0.0038399008844647,0.4223948775269255,0.0309931655342719,0.1844608059088438,0.1467862873232943,0.7215688824653625,434.920213850739,-672550.0,0.5348499872446515,0.872100068416595,0.197599906072708,0.409322949322256,0.9273796284138933,0.6683512888680747
0.0004148479280241,0.0305906856557519,0.0426600941061079,0.0236833769971739,0.0241626837893864,0.0831648627841534,0.002731872461906,0.4099094025448255,0.0311662019015743,0.186023960484376,0.1656653222059986,0.7211937010288239,438.45743996009367,-652636.0,0.534866393056713,0.87202827258108,0.197704513532346,0.40966033356386305,0.9256014390051279,0.6676308862844955
0.0006053202666962,0.0328798938651867,0.0307409542890483,0.0279253389642181,0.0220002736101353,0.0533766952685668,0.0038135903376945,0.344851235649865,0.028349643144342,0.1942586815763522,0.2614046202951864,0.7200915515422821,448.7548041124664,-677287.0,0.5343630680358424,0.87205438331791,0.196671752753775,0.4063294314155325,0.926248131607186,0.6662887815113593
1.641097828359702e-05,0.0301849198444061,0.038849179707131,0.0247017585831004,0.0279693155016299,0.0624434789927778,0.0037059411948723,0.4144881772005803,0.0302603046713549,0.2094042263870532,0.1581673350959738,0.7191656827926636,458.2494850792464,-662088.0,0.5324840853143455,0.872343201247921,0.19262496938077,0.3932775807733908,0.9334013735817738,0.6633394771775822
0.0002097454655123,0.0307422651437297,0.0435549437061523,0.0232782935083195,0.0245346023859363,0.0827999995099322,0.0027926678451233,0.4082810412774587,0.0319735684992679,0.1932231947386214,0.1587818926930285,0.7206677198410034,444.43948786682137,-652923.0,0.533629568138826,0.871983939674568,0.195275196603084,0.40182520160827995,0.9245034323553859,0.6631643169818329
0.0017320889264736,0.0298417182651135,0.0511724702418169,0.0159041148137634,0.0208974255590263,0.0739132707387251,0.0065082616116064,0.3615219689815033,0.0320564465549567,0.191077638290808,0.2155632807613619,0.7220959365367889,435.0815938298012,-711445.0,0.533976610321909,0.8718103484787,0.196142872165118,0.40462366418896767,0.920204046134265,0.6624138551616163
0.0007663460888649,0.0320695672957461,0.0362568953924776,0.0241307836643413,0.0211232148447008,0.0756886251127316,0.0070397176369944,0.3981546996608001,0.0250926625922423,0.1960658026801534,0.1838000085866429,0.7202372252941132,446.7234313445507,-717853.0,0.53356480437736,0.871927416402446,0.195202192352274,0.4015897453236244,0.9231035031935472,0.6623466242585858
0.0006574209121037,0.0330769655535714,0.023603489094501,0.0221218413563623,0.0188953401397679,0.0918603116953639,0.0045864161746626,0.3878343554006306,0.0265015609635277,0.193021635533891,0.1980495958675088,0.7210181355476379,441.7135941127475,-698883.0,0.5334113629480595,0.871930292914659,0.19489243298146,0.4005906967780962,0.9231747466509791,0.6618827217145377
0.0003901478157488,0.0272359113567419,0.0362148860276807,0.0177545411324772,0.012173936509835,0.1079725543595697,0.0127426177842566,0.4248781469195172,0.022666160082601,0.141537200521309,0.1966012311823289,0.7267652750015259,386.5210287192963,-755962.0,0.5403006616015605,0.869701393917049,0.210899929286072,0.4522187261695704,0.8679709237227684,0.6600948249461693
