Weights,,,,,,,,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_PLSNET.csv,GRN_CLR.csv,GRN_INFERELATOR.csv,GRN_GRNBOOST2.csv,GRN_PCACMI.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_MEOMI.csv,GRN_GENIE3_ET.csv,GRN_NARROMI.csv,GRN_GENIE3_RF.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.1978939758755022,0.0343479041587657,0.1270598703563071,0.0100625723656826,0.0073027278891062,0.0189264192803786,0.106468593867609,0.0053853882330606,0.0252867806684194,0.0342066672412209,0.0043028382569276,0.0598470321142218,0.004532821324643,0.0951751051458432,0.0694635749009966,0.0732418662410466,0.0503944361025902,0.0025634516140957,0.0295845132224707,0.0436862322758414,0.7142463624477386,1238.4100697634449,-7979.0,0.4173368070899373,0.73915160066735,0.0955220135125248,0.9694233468023572,0.9369174061804764,0.9531703764914168
0.1643128123701822,0.0419199912299357,0.1255915078413562,0.0216597823035912,0.0077372099641517,0.0234785842152344,0.0982862100065184,0.0040363955344995,0.0301988535896563,0.0293498866945384,0.0072309845667924,0.0616926234680994,0.004718709373917,0.1043888130586201,0.0419315346085407,0.0657064279860443,0.0729255862857403,0.0045861976913761,0.045088713051068,0.0448883347997141,0.7125913500785828,1190.125664967589,-7969.0,0.4174219519535992,0.7408975150833,0.0939463888238985,0.9372083866534066,0.9577600589998977,0.9474842228266521
0.1913117260869098,0.0475061215467225,0.1420651385539466,0.020290508522093,0.0060010557517737,0.0228907336399162,0.1055534269871307,0.0053465326568628,0.028374123979363,0.0287289404344259,0.0043229821683025,0.0578085598308791,0.0023375283021977,0.1143466852864085,0.0251526794001022,0.0716462760133747,0.0556583589644987,0.0019064430687287,0.0220664195065798,0.0463723977796857,0.7178392112255096,1098.187598217815,-7938.0,0.4154406926823407,0.735327337273852,0.0955540480908294,0.9700783204587873,0.8912635107360505,0.9306709155974189
0.1600487922812575,0.0386130120004061,0.0867308106834125,0.023192801912362,0.0055512103307387,0.0260296301527578,0.0776057486478717,0.0065595700684014,0.0402589687515184,0.0311867508131124,0.0035809209825096,0.0545101373818716,0.0025431050541208,0.1176497021394218,0.0227659446808986,0.045496317322689,0.1014314065405964,0.0053489084978635,0.0396721442901684,0.1109227563832082,0.7156581580638885,1099.992871629517,-7910.0,0.4164147819615624,0.740781998503918,0.0920475654192069,0.8983853593464624,0.9563810269368418,0.9273831931416521
0.1262037399313041,0.0292998998619307,0.0776959824550007,0.0368974299379981,0.0086563972099769,0.036795239709825,0.0974083934134729,0.0036628671207337,0.0351427028082335,0.0383168055799409,0.0129288614862815,0.1016511476670685,0.0033534063598612,0.1047324334208515,0.030947452777027,0.0436702585637568,0.1136506114312894,0.0016065915212811,0.0661112046759316,0.0310250969149422,0.710856169462204,1175.8147502639752,-7961.0,0.4169981662061867,0.744435803733977,0.0895605286783965,0.84753582006688,1.0,0.9237679100334399
0.132909965703911,0.027824193450834,0.0780050572434923,0.0326776287102152,0.012412463772336,0.0323291889811947,0.097327250662979,0.0059174182947461,0.0401870260746614,0.0339544019187196,0.0155926957396474,0.0786292202517777,0.0060596610439759,0.0706563098240896,0.0444861779491089,0.0580705437335019,0.125317149473203,0.0007672752687722,0.0647405533878696,0.0419269469521929,0.7078608572483063,1200.058832363204,-7963.0,0.416612214474695,0.743446728627439,0.089777700321951,0.851976075346638,0.9881924630041582,0.9200842691753981
0.1196189691335199,0.0250417741057506,0.0702045515191431,0.0294098658391937,0.0111712173951024,0.0290962700830753,0.0875945255966811,0.0053256764652715,0.0361683234671952,0.0305589617268477,0.0155926957396474,0.0707662982265999,0.0054536949395783,0.0635906788416807,0.0444861779491089,0.1337029998876787,0.125317149473203,0.000690547741895,0.0582664980490827,0.0377342522569736,0.7099032700061798,1194.4868847805817,-7964.0,0.4164044433016725,0.743034033779453,0.0897748528238921,0.851917855875241,0.9832657292774907,0.9175917925763659
0.1600487922812575,0.0429033466671179,0.0963675674260138,0.0257697799026244,0.0055512103307387,0.028921811280842,0.0862286096087464,0.0072884111871127,0.0402589687515184,0.0311867508131124,0.0035809209825096,0.0605668193131907,0.0028256722823565,0.1307218912660243,0.0252954940898874,0.0505514636918767,0.1127015628228848,0.0059432316642928,0.0396721442901684,0.0433141902629111,0.7137519121170044,1104.7584747358446,-7917.0,0.4154492368955882,0.739908503273518,0.0909899705176584,0.876761950007261,0.9459532776380646,0.9113576138226628
0.1816971777907929,0.0599405855372897,0.1781667420009971,0.0203875045464026,0.0086476801955079,0.0164160135404596,0.0777038993273937,0.004936086373708,0.0240248127262161,0.0220263043323391,0.005414086642738,0.0560662586745188,0.0058561626691955,0.1137972242224285,0.0142050616687008,0.0591936879143114,0.0473541198091968,0.0099361302673173,0.0278766690214235,0.0660620698721961,0.7151862680912018,1057.9195837793186,-7894.0,0.4136905487480546,0.73161200759713,0.0957690898989794,0.9744750294783384,0.8469100614179336,0.910692545448136
0.0353171214419514,0.0168089101887135,0.054716465176783,0.0114817022662328,0.0092292261236703,0.0071059026746687,0.0526678707537068,0.6541184937745044,0.0294432772401718,0.0159766790214589,0.008892894729074,0.0157638837221243,0.00041847288368,0.0121771548361663,0.0026438997360379,0.0206266313966456,0.0178161001827523,0.0004346346834587,0.0065159783964927,0.0277508222557745,0.6651905179023743,356.5268864834255,-7745.0,0.4135099169966756,0.731560230850864,0.0954596031424873,0.9681473147636664,0.8462919528000754,0.907219633781871
