Weights,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_CLR.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_NARROMI.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.2503101748601,0.1758834690696983,0.0246076798166277,0.0011778293073221,0.0003556181748562,0.0177273867539919,0.0808114792334727,0.0001587811889061,0.0983946591708187,0.1376073157731944,0.0172270356647309,0.0001641654231175,0.1955338430140596,0.7435344457626343,1967.498099445541,-42229.0,0.462270653343669,0.789514618210595,0.135026688476743,1.0,0.7179909668347704,0.8589954834173852
0.2862598018317722,0.1482886716738168,0.0271788115786695,0.0071754958748283,0.0058688295921125,0.0193707390671094,0.1015787063255341,0.0001498957469394,0.0872622845707274,0.1222677898019794,0.0258881581182238,0.0001395493629778,0.1685360000900203,0.7430062294006348,1857.101855672431,-42222.0,0.46097116616985,0.791056291346421,0.130886040993279,0.94041533644337,0.7517583386977545,0.8460868375705624
0.0377478342423741,0.1157241805838992,0.1004390649953291,0.0767988130417694,0.0020822342550465,0.0134956131138729,0.2222029656557909,0.0002371429987264,0.0311548428171011,0.3132067325244326,0.0467814314484089,0.0003525781843884,0.039808547237708,0.7439570128917694,1619.1857305178078,-42217.0,0.4596028836367095,0.79366951737986,0.125536249893559,0.8634308783246619,0.8089960067757485,0.8362134425502052
0.0909017525145316,0.1486552585291448,0.0699007807755675,0.0678335514165678,0.0145946256666751,0.0263335399300509,0.1746728074869711,0.000197624599713,0.0528974773564667,0.2056923873342474,0.0731465689660778,0.0002403788777526,0.0749416125430599,0.7394031584262848,1732.7775471372415,-42214.0,0.4564694572385465,0.79265590814566,0.120283006331433,0.7878357566727104,0.7867948545732429,0.7873153056229767
0.2046690963919163,0.1480251062491012,0.0452012801304408,0.0267497477156002,0.0249851566100257,0.0347229851614072,0.0837754308180747,0.0001330910111566,0.0942782454333229,0.1229535767834071,0.0491478248942277,0.0001556664777003,0.1651794369280511,0.7373538017272949,1803.482513297479,-42212.0,0.4552413002998925,0.79140522768926,0.119077372910525,0.7704864744543328,0.7594011152185008,0.7649437948364168
0.0514999644900319,0.0675779712420087,0.1021136195609749,0.0843215108656847,0.0212605461739479,0.0303976891693551,0.1967147459650325,0.0001596311217031,0.0481263311840806,0.2694590232903534,0.0740826201008407,0.0001826800538859,0.0541391154980387,0.7404059767723083,1193.0926052702523,-42199.0,0.4542197621331375,0.794803275090018,0.113636249176257,0.6921877232635831,0.8338287792433826,0.7630082512534828
0.0330779980017895,0.083461911559036,0.0914591221402942,0.0845548906883924,0.0006408998207713,0.010017774633058,0.2621099858490612,0.0002291660950908,0.0277348020351413,0.300235033321995,0.0758585471330042,0.0001862874493787,0.0304723573591757,0.744866132736206,1334.2574582072532,-42216.0,0.4539085904116775,0.794715131693668,0.113102049129687,0.6845004883144777,0.8318981684202122,0.7581993283673449
0.0355146173984247,0.0550501204043989,0.0846198943938714,0.093650973769951,0.0006979259537042,0.0033698885676292,0.2545416400661383,0.0002076660393162,0.0272126079309866,0.3844074854985311,0.0278516922589385,7.13577826688901e-06,0.0329123221915161,0.7461256384849548,1083.5850676282394,-42217.0,0.4536716769386165,0.7954050130654,0.111938340811833,0.6677545158852156,0.8470086871671958,0.7573816015262057
0.0588227928933387,0.1585356304375776,0.0760405565710739,0.0735150164385984,0.022012398815564,0.026801063993142,0.1957884834573156,0.0002252121867093,0.0422590795703652,0.2130493818179225,0.0869263267303844,0.0002413008124504,0.0457981489595472,0.737486720085144,1750.0453794479577,-42213.0,0.454020872549559,0.792852704207541,0.115189040891577,0.7145326759069464,0.7911052921415439,0.7528189840242452
0.0604842919345781,0.0482092441198671,0.099029265427029,0.091239299993818,0.0288528380212777,0.0454619319015031,0.1866258088631329,0.0001249003542129,0.0589176940563223,0.2110941606397407,0.1109098183742916,9.021718211119772e-05,0.0589984794194352,0.737671434879303,883.8174623047531,-42185.0,0.452900092916248,0.794850519419477,0.110949666413019,0.6535273130973313,0.8348635750144104,0.7441954440558709
0.0431910138468876,0.1730294280587491,0.0774757919262763,0.0757081150259052,0.0214909796777818,0.0228559580311018,0.2057288599478661,0.0001833750802102,0.036452949322522,0.2223191017469976,0.0814627301738662,0.0016375437273049,0.038482692001441,0.737052321434021,1930.011158540602,-42214.0,0.45360540239585,0.791819647672791,0.115391157118909,0.717441164845695,0.7684781843884484,0.7429596746170717
0.2119430352791027,0.1605675294227508,0.0506182631410495,0.0348041593890985,0.0314190369746551,0.0410277225335941,0.0788723749597811,0.0001550880534709,0.0866834290680136,0.1021817738821366,0.0617441936570479,0.0001827923986485,0.1397783542950038,0.73558309674263,1833.210726024576,-42211.0,0.453663185930997,0.791119146614752,0.116207225247242,0.729184532292501,0.7531350619278347,0.7411597971101679
0.1909932746411125,0.1487668640894245,0.0520677319415486,0.0385033117762124,0.0268399173767662,0.0358933696396289,0.1075202471368849,0.0001275987687828,0.0793243597376893,0.1239490128784425,0.0715835671864516,0.0006566534909613,0.1237605077941612,0.7366430461406708,1818.770286384994,-42209.0,0.45359476234195,0.791211232569643,0.115978292114257,0.7258901432481903,0.7551520268796793,0.7405210850639348
