Weights,,,,,,,,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_PLSNET.csv,GRN_CLR.csv,GRN_INFERELATOR.csv,GRN_GRNBOOST2.csv,GRN_PCACMI.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_MEOMI.csv,GRN_GENIE3_ET.csv,GRN_NARROMI.csv,GRN_GENIE3_RF.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.0183020230471486,0.0107806661888672,0.6792809245684485,0.0103659157849616,0.0094387112459914,0.0084993989495298,0.0094932867024615,0.0088700946994134,0.0104307338715376,0.0070041266117278,0.0132622031242304,0.0156511992974988,0.0043894171703253,0.0095025791536571,0.000375344114762,0.0083476138999167,0.0047928059900047,0.0089715105031792,0.1472890580149137,0.0149814588663994,0.7049668431282043,958.4716008863004,-4580.0,0.6278252057384535,0.962712255147158,0.292938156329749,0.9925381694726492,1.0,0.9962690847363246
0.0166530325846318,0.0105063071015055,0.6127919014115191,0.0019801370695245,0.0076923709071762,0.0084429976691848,0.009183145878646,0.0050824830241099,0.0074893590319728,0.0051079868033184,0.0132499601664378,0.0176999943839121,0.003889646711152,0.0084745900320929,0.001098026511845,0.0060464434265511,0.0035592194482286,0.0080823560356063,0.2352078394412964,0.0178013118674854,0.6957845985889435,991.5208242144048,-4585.0,0.627775663222756,0.961364989493654,0.294186336951858,0.9992853196422663,0.988901085498225,0.9940932025702456
0.0175718235152095,0.0093048579442092,0.7015244185710245,0.0071833028963065,0.0083115473466467,0.0073858563732588,0.0095395068994026,0.0112185587165602,0.0087048117482291,0.0059667840717318,0.0102017741957481,0.0154759289654526,0.0043541597337145,0.0163623224856759,0.0028902787242862,0.0071544993555059,0.0063583915924066,0.0085736505989064,0.1266648683267174,0.0152766797406403,0.7062036097049713,948.2606582588692,-4578.0,0.6273772764987245,0.962611791852744,0.292142761144705,0.9882385908198299,0.9991723729374626,0.9937054818786463
0.0177893316370811,0.0101103334069779,0.6461250991614873,0.0067895601985158,0.0068543917360174,0.0056283017021589,0.0087921369786412,0.0104995310275546,0.0042713674865898,0.0085590144877743,0.0130032586859616,0.0159505108197202,0.0053808508801268,0.0089362879610794,0.0018600915780126,0.0045905048072232,0.0024947689448773,0.0072309862679613,0.1991713430092122,0.0160025398540822,0.6998493671417236,981.4472472273802,-4583.0,0.627482276704747,0.962171868374049,0.292792685035445,0.9917518115925056,0.9955482375899454,0.9936500245912254
0.0178184559674644,0.0111133954706632,0.5925597852763818,0.0080686891281099,0.0079003893383322,0.0058834917061173,0.0066416712858036,0.0016087886879182,0.003199213170178,0.0077433895476548,0.0157459973909306,0.0190277398123715,0.0053341837769779,0.0070901572839629,0.0040230074750686,0.007699455471865,0.0043086076598331,0.0082492494298303,0.2522092650810579,0.0138221030780002,0.6933400332927704,997.5293872467118,-4585.0,0.6274541921082586,0.960589835864127,0.29431854835239,1.0,0.9825152893209939,0.9912576446604969
0.0179504018982083,0.009507161401873,0.6847351312619155,0.0214759348586698,0.0088758209150835,0.0054002213809936,0.0074563936952044,0.0059864405725929,0.0119843908904025,0.0071480211988753,0.0113924173320632,0.0212388253091357,0.0039374682203031,0.0070371780033691,0.0022124043562578,0.0075915782205758,0.0058656213199954,0.0065939134915546,0.1372632105668049,0.0163726104981136,0.705702930688858,954.9227684961324,-4580.0,0.6268928974424415,0.962588526668775,0.291197268216108,0.9831276456084097,0.9989807119335111,0.9910541787709604
0.0139973194405637,0.0077390090062177,0.6668548229815128,0.0085379912259727,0.0065088195342616,0.0040580121862781,0.007242251934814,0.0007372366558651,0.0047915313691993,0.0033531282912229,0.0126807187417784,0.0147023771400239,0.0048964884162052,0.0054248768827198,0.0038223217772105,0.00638038132085,0.00353045937838,0.0054023420292827,0.2032216677354132,0.0161664550473885,0.6990343630313873,983.0335002774932,-4588.0,0.626446154558508,0.961926526434008,0.290965782683008,0.9818763301927926,0.9935270851846031,0.9877017076886978
0.014272665539586,0.0083347945388962,0.6533066310978437,0.0151579959278974,0.0084424654579366,0.0058337074918802,0.0084666003918713,0.0066621715618206,0.0083791456163732,0.0046390299484591,0.0117483427266769,0.0181587949137564,0.0042611234965808,0.0089496879787105,0.0027549702616426,0.0077736376937389,0.0053289623933568,0.0068844517349544,0.1827535684620123,0.0179265620719614,0.7012010812759399,976.312315969962,-4581.0,0.6261460935906316,0.962191961032932,0.290100226148331,0.9771974881916311,0.9957137630024548,0.9864556255970429
0.0152342681279354,0.0092947929210732,0.6554096730649686,0.0169994300486098,0.0079443521960496,0.005857845451732,0.0104203829055314,0.0080414172210955,0.0116337763886813,0.0046959118971368,0.0107768405670713,0.0178222333545366,0.0048644392799212,0.0100791154376121,0.0033741321405635,0.0069966781808312,0.0072562236111892,0.0077714524283308,0.1687265985583426,0.0168327562297513,0.7026064693927765,971.6239104074411,-4582.0,0.6259600266043,0.962414037789004,0.289506015419596,0.973985429817901,0.9975432544038457,0.9857643421108734
0.0158145157438591,0.0100288504581143,0.6065008669175946,0.0094198355726663,0.0076207180685804,0.0062700381200043,0.0071892925320461,0.0016224030225026,0.0096375100864637,0.0051605441841232,0.0151619556461771,0.0169904562442283,0.0056576377192448,0.0085862510509571,0.0023236967638599,0.0071441800006298,0.0041281842656332,0.0080712855001525,0.23875588273884,0.0139663335189813,0.6951981484889984,993.361985621754,-4582.0,0.626205160856107,0.961042449443169,0.291367872269045,0.9840498608265617,0.9862439670343042,0.985146913930433
0.013972816009521,0.0067227668329152,0.6870926915430038,0.0067649440395056,0.0065737460020441,0.0048129847584641,0.0061467389786802,0.0009632198753189,0.0126735660756954,0.00323076597301,0.0109493014816781,0.0153961633422314,0.0052436863118941,0.0041244252081951,0.004421067212815,0.0078217194476046,0.0025341824153709,0.0051626000850851,0.1776328165347816,0.0178082285646543,0.701908528804779,974.3519119940672,-4584.0,0.6258519484377305,0.962369622437789,0.289334274437672,0.9730570688300814,0.9971773561235624,0.9851172124768219
0.0134089273917497,0.0082046520386603,0.6272078671267811,0.0073491659469222,0.0059980839936948,0.0040044399291851,0.0070769952194282,0.0004383732999869,0.0057606891161785,0.0030522578989624,0.0138991526949963,0.0140148488772118,0.0055663779040799,0.0065347954729181,0.0047584252980168,0.0062208193749799,0.0034988249782446,0.0061693321610314,0.241390349609617,0.0155012445447188,0.6943162977695465,994.3642334614026,-4584.0,0.626085180009522,0.960878535647021,0.291291824372023,0.9836387772284011,0.9848936281428046,0.9842662026856028
0.0139051878099249,0.0068759145103662,0.6705508622038004,0.0082562433233528,0.0065885356213974,0.0048968838096588,0.006346213351337,0.001339006136336,0.0134362416162668,0.0031067610968977,0.011450390116062,0.0153743638285517,0.0053461332739591,0.0046201821180988,0.0032811764304274,0.0074392015034155,0.0022110421978954,0.0052655426897773,0.1919355294618905,0.017824352190475,0.7005137205123901,978.9739709596232,-4580.0,0.625651549906704,0.962123222989386,0.289179876824022,0.9722224589453623,0.995147491854406,0.9836849753998842
0.0191772262457096,0.0077256778020077,0.7282444125618122,0.0095621068623627,0.0083955956407386,0.0104105894918725,0.0177939188316669,0.0289153856119214,0.0120553453569272,0.0083363945958941,0.0091245531028786,0.021852372260917,0.0032523983196679,0.0266962955935462,0.0018454585122389,0.0081876967591969,0.0067337631069632,0.0068101590066799,0.0529122735500802,0.0119723822262178,0.7069452702999115,864.3828861566656,-4573.0,0.6252327680355305,0.961649459243099,0.288816076827962,0.9702559060589894,0.9912445768647713,0.9807502414618803
0.0222275620810241,0.0106734673264555,0.7146721095322592,0.0213287369920007,0.0097270528311981,0.0092609994118352,0.014426483018275,0.0193922425442142,0.008057961999248,0.0127928473725352,0.0119696177715835,0.0242269758033994,0.0039527471536875,0.0134910604573518,0.0010658934796864,0.0089152209742528,0.0087848891814636,0.0072443921924074,0.0534864935210705,0.0243097183284333,0.7067636549472809,865.9220455180307,-4566.0,0.6251308245168565,0.961646286718012,0.288615362315701,0.9691709261037981,0.991218441273321,0.9801946836885596
