Weights,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_CLR.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_NARROMI.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.134483771598386,0.0285224287001478,0.0294227378875264,0.0182736987429174,0.0754877516203621,0.063719312713296,0.2681352788686717,0.0098737889915313,0.0812544932944836,0.1404987834079827,3.0669525083151866e-06,0.0005862509455544,0.1496728540066761,0.7420958578586578,1861.886822742904,-198987.0,0.7082479757794525,0.996635046960743,0.419860904598162,1.0,0.9897584718383678,0.9948792359191839
0.1568986082599448,0.0153876966901722,0.0148015399783703,0.0066468356105029,0.0831391267182851,0.0610085511276263,0.218914093747652,0.0070739276999891,0.1517429050235815,0.0930631658390938,1.5198547057227422e-05,0.0017658833468941,0.1894801030783912,0.7469066679477692,1828.9888874793608,-199082.0,0.7071653866778085,0.997033946765781,0.417296826589836,0.9900838718858671,0.9959107067936305,0.9929972893397487
0.1660293476523285,0.0391254165982823,0.0363243677623783,0.0225601219048363,0.0931947550868668,0.0668272653933393,0.1763430901776886,0.0093198507697257,0.1114602102804988,0.0932409379007179,3.7863611213767736e-06,0.0007237665994499,0.18478130124281,0.7411082088947296,1848.606681004052,-198808.0,0.7054584200629405,0.996959088478142,0.413957751647739,0.9771705772041105,0.9947561668111895,0.9859633720076499
0.1761220177800746,0.0424276168763514,0.0597784645342455,0.0425671398741449,0.0965452525017611,0.053697433077155,0.1679597482939827,0.0074798483302231,0.1213621188398162,0.0784773331944284,6.815065041829568e-06,0.0011307981539433,0.1523787594361443,0.7362871170043945,1642.6348398444711,-198161.0,0.7046381761938455,0.996841971046275,0.412434381341416,0.971279206086027,0.9929498637017318,0.9821145348938793
0.1621053649575973,0.0358825228111772,0.0488772287704837,0.0268479784231893,0.0913605937731188,0.0648598256597225,0.1756855885631238,0.0088750478128839,0.1129062370798286,0.1055394248955619,3.1002854811408607e-06,0.0011558681501505,0.1658348615961468,0.7402544915676117,1790.538588588971,-198674.0,0.7034340265393295,0.996749771041557,0.410118282037102,0.9623220927095792,0.9915278622749643,0.9769249774922717
0.1592396552930199,0.0131435046357948,0.0133551469851767,0.0018480485281932,0.0936306659573441,0.0509482620748068,0.1763405049844768,0.0077234901077879,0.1207965323819793,0.078051424626876,3.341421631003657e-05,0.0026375050872908,0.2821838385886868,0.7476010024547577,2034.3965148700545,-199184.0,0.7023244109415575,0.997299089152999,0.407349732730116,0.9516152072212198,1.0,0.9758076036106099
0.1660293476523285,0.0352128749384541,0.0657102120117846,0.0408109069668068,0.0931947550868668,0.0601445388540054,0.1587087811599197,0.0083878656927531,0.1114602102804988,0.0932409379007179,6.849467929254212e-06,0.0007237665994499,0.166303171118529,0.7381522357463837,1677.998851392486,-198288.0,0.702264892327315,0.996733967160775,0.407795817493855,0.9533403628727387,0.9912841188924203,0.9723122408825795
0.1612479997628795,0.0388916203705471,0.040517141639099,0.0213686964885933,0.1030168594799885,0.0575086988134648,0.1879247761009698,0.0084353372197042,0.1084613281277454,0.1031904684331444,4.855424308579422e-06,0.0011129792669289,0.1682546530454585,0.7413284480571747,1778.556405352555,-198724.0,0.701721288348372,0.99679497297738,0.406647603719364,0.9488998447397905,0.9922250121008177,0.970562428420304
0.1649734105097866,0.0397419286022178,0.0664205161491616,0.0425671398741449,0.0904338922214299,0.0596638145301722,0.1573278165539985,0.0074798483302231,0.1136798391482181,0.0871970368826983,7.572294490921742e-06,0.0011307981539433,0.169309732706827,0.7370415329933167,1621.2957546901423,-198158.0,0.7016410333755345,0.996660273448196,0.406621793302873,0.9488000274191893,0.9901475401606544,0.9694737837899219
0.1393430509696588,0.0391254165982823,0.0403604086248648,0.0250668021164848,0.0931947550868668,0.0742525171037104,0.1959367668640984,0.0093198507697257,0.1238446780894431,0.1036010421119088,3.7863611213767736e-06,0.0008041851104999,0.1550809579233786,0.7405828833580017,1803.3686373897365,-198734.0,0.6978491085883305,0.996396862993119,0.399301354183542,0.9204894955542134,0.9860849585578596,0.9532872270560365
