Weights,,,,,,,,,,,,,Fitness Values,,,Evaluation Values,,,,,
GRN_BC3NET.csv,GRN_CLR.csv,GRN_MRNET.csv,GRN_PCIT.csv,GRN_KBOOST.csv,GRN_NARROMI.csv,GRN_RSNET.csv,GRN_PIDC.csv,GRN_ARACNE.csv,GRN_MRNETB.csv,GRN_LEAP.csv,GRN_PUC.csv,GRN_C3NET.csv,quality,degreedistribution,motifs,Accuracy Mean,AUROC,AUPR,AUPR Scaled,AUROC Scaled,Mean Scaled
0.0242222404015447,0.7422490341092763,0.0233884159681556,0.0111568611530276,0.0075674908305062,0.0119905909285265,0.010858413272109,0.0033995177912515,0.0271638118154178,0.0151918483508449,0.0140653491225905,0.0942474194661501,0.0143550622918616,0.7222210466861725,3525.769188154469,-53146.0,0.573922739649413,0.886936309167558,0.260909170131268,0.9808715341631217,0.964286664163057,0.9725790991630894
0.0091957060114476,0.6992458812266479,0.0191219077076375,0.01236397660438,0.0049243598080738,0.0071987455926991,0.0139860596682876,0.0017314084974823,0.022812698906115,0.0108870329214105,0.0080507072082754,0.1827775755384744,0.0075469889271037,0.7155655920505524,3665.2083414846807,-53145.0,0.5696640485196255,0.888254116417847,0.251073980621404,0.9379826572709553,0.9927545637046409,0.9653686104877981
0.0285038711209445,0.7770684431117564,0.0225314061554789,0.006240998050475,0.0048816829154474,0.0049868427794937,0.0075396292700515,0.0004102446812972,0.0243481970856784,0.0095662344764542,0.012402334467645,0.0908218367735192,0.0105448371871865,0.722792774438858,3488.89737365682,-53146.0,0.573716276442768,0.88569175720651,0.261740795679026,0.9844980515477028,0.9374012602516573,0.96094965589968
0.0208415748633249,0.8409472502672322,0.018102736872944,0.0024806389426081,0.0014111041906137,0.0048106190707028,0.0012341120319364,0.0041541180233322,0.0246889502695876,0.0082917355535591,0.0057807362532164,0.0563158145222118,0.0107858495617617,0.7231826484203339,3367.11956498838,-53148.0,0.5748715647127015,0.884741826938158,0.265001302487245,0.9987163312222863,0.9168804143957662,0.9577983728090262
0.0233040409886387,0.6612902239752161,0.0246268749459173,0.0178185151447209,0.0203109649229901,0.0188737992455087,0.0206888053368494,0.0001268344917316,0.0315265838048599,0.0191893280240606,0.0255824955721516,0.11680506904115,0.0197235473414997,0.7198666632175446,3574.9243287727986,-53140.0,0.5697273708800555,0.887262375231468,0.252192366528643,0.9428596670576402,0.9713304984941209,0.9570950827758806
0.031672472460125,0.578572247702838,0.0320039052937557,0.0268603595350764,0.0291182742450622,0.0268164649698517,0.0312619128256794,0.0011803292973268,0.0362281306036745,0.0265100376451569,0.0386690963006139,0.1131366426556449,0.0278531887200387,0.7193557620048523,3586.992904031522,-53134.0,0.567520023621582,0.887742166596464,0.2472978806467,0.9215160008038719,0.9816951799576878,0.9516055903807799
0.0228185178913316,0.5926044772771404,0.0298121727929801,0.023378619407875,0.0207305373977709,0.0223108184855198,0.0195724461685728,0.0013642684379614,0.0306135342037573,0.0218301536578051,0.0282801153375119,0.1642538699129633,0.0222995553083081,0.7153084874153137,3658.875682425043,-53139.0,0.5662359629172444,0.888232029024754,0.244239896809735,0.9081808747048488,0.9922774213246981,0.9502291480147734
0.0310223269883739,0.5394487770600899,0.0371793033403161,0.0319975355878229,0.0293682807164648,0.030335520146008,0.0295048182830212,0.001227108559532,0.0377197248119512,0.0294292063493134,0.0359522058557151,0.1359992580953585,0.030700852173499,0.7169612944126129,3631.90310998342,-53128.0,0.5651216564330506,0.888133386776452,0.242109926089649,0.8988925888099946,0.9901465045198323,0.9445195466649134
0.0356714555976932,0.5436156198616263,0.0356831864321424,0.0327640848676712,0.0283309906200145,0.0290768011854086,0.0321449885301887,0.000479181601166,0.0350490731786016,0.0292266532586941,0.044624160696019,0.1250566540762985,0.0281626387183638,0.7184198498725891,3611.411312804509,-53129.0,0.56543067689611,0.887910370590012,0.242950983202208,0.9025602349619722,0.9853288026971039,0.9439445188295381
0.0188656539612109,0.6138459751518645,0.0232427723970043,0.0150387703995626,0.0123664517244747,0.0133039742244112,0.0090890792464003,0.0022327200394472,0.0242844096404204,0.0129710378462766,0.0297120821680746,0.211277350540319,0.0136253817216527,0.7118847072124481,3697.138088350457,-53144.0,0.563898581233357,0.888286348745113,0.239510813721601,0.8875584899326604,0.9934508617819197,0.94050467585729
